"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;4;0;1;1;2;2;true;3651;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;1;3;1;1;1;1;true;1229;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;6;2;1;1;4;4;true;1701;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;7;3;1;1;3;3;true;1176;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;5;1;1;1;1;1;true;2252;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;6;2;1;1;3;3;true;1444;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;3;1;1;1;1;1;true;2395;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;6;2;1;1;1;1;true;4028;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;7;3;1;1;1;1;true;1312;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;6;2;1;1;7;7;true;1632;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;6;2;1;1;1;1;true;2384;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;1;3;1;1;2;2;true;1984;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;4;0;1;1;7;7;true;5290;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;1;3;1;1;6;6;true;6768;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;3;1;1;1;3;3;true;23389;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;3;1;1;1;1;1;true;1682;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;7;3;1;1;4;4;true;1716;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;2;2;1;1;7;7;true;2216;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;3;1;1;1;3;3;true;1794;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;4;0;1;1;3;3;true;2532;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;6;2;1;1;3;3;true;1665;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;6;2;1;1;5;5;true;1404;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;6;2;1;1;5;5;true;1637;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;3;1;1;1;1;1;true;1980;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;5;1;1;1;4;4;true;3127;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;1;3;1;1;5;5;true;1399;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;1;3;1;1;6;6;true;1651;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;2;2;1;1;3;3;true;3561;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;4;0;1;1;5;5;true;3760;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;2;2;1;1;6;6;true;1386;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;1942;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;5;1;1;1;4;4;true;1877;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;6;2;1;1;4;4;true;1992;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;5;1;1;1;1;1;true;1773;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;2;2;1;1;1;1;true;1516;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;1;3;1;1;5;5;true;1421;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;5;1;1;1;6;6;true;2184;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;4;0;1;1;1;1;true;3380;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;7;3;1;1;1;1;true;1199;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;6;2;1;1;2;2;true;1483;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;6;2;1;1;2;2;true;1148;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;5;1;1;1;2;2;true;2760;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;5;1;1;1;3;3;true;2587;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;4;0;1;1;2;2;true;3444;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;1;3;1;1;2;2;true;1235;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;7;3;1;1;5;5;true;1748;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;7;3;1;1;4;4;true;1296;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;2;2;1;1;4;4;true;1188;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;1;3;1;1;2;2;true;1023;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;3;1;1;1;2;2;true;1812;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;4;0;1;1;5;5;true;2287;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;6;2;1;1;2;2;true;1296;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;3;1;1;1;1;1;true;1627;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;1812;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;5;1;1;1;7;7;true;1828;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;1348;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;6;2;1;1;7;7;true;1265;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;3;1;1;1;4;4;true;7257;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;3;1;1;1;4;4;true;2191;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;7;3;1;1;5;5;true;1383;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;2;2;1;1;6;6;true;1619;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;5;1;1;1;2;2;true;1419;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;5;1;1;1;7;7;true;1617;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;6;2;1;1;2;2;true;1076;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;3;1;1;1;5;5;true;1956;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;1;3;1;1;4;4;true;1184;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;7;3;1;1;1;1;true;1072;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;5;1;1;1;5;5;true;1572;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;5;1;1;1;3;3;true;1667;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;2;2;1;1;6;6;true;1401;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;7;3;1;1;2;2;true;1252;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;1;3;1;1;1;1;true;1084;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;7;3;1;1;7;7;true;1527;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;3;1;1;1;7;7;true;1328;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;7;3;1;1;7;7;true;1303;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;2;2;1;1;2;2;true;3071;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;3;1;1;1;4;4;true;1509;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;5;1;1;1;2;2;true;1820;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;1283;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;5;1;1;1;5;5;true;1557;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;7;3;1;1;5;5;true;1531;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;7;3;1;1;7;7;true;1327;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;7;3;1;1;7;7;true;1800;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;3;1;1;1;1;1;true;1856;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;3;1;1;1;7;7;true;1933;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;3;1;1;1;3;3;true;1821;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;2;2;1;1;5;5;true;1376;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;2;2;1;1;7;7;true;2025;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;2;2;1;1;1;1;true;1613;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;1;3;1;1;7;7;true;1204;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;6;2;1;1;7;7;true;2124;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;4;0;1;1;1;1;true;2400;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;4;0;1;1;3;3;true;2487;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;3;1;1;1;5;5;true;1655;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;2248;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;7;3;1;1;6;6;true;1536;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;7;3;1;1;1;1;true;2108;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;4;0;1;1;5;5;true;3603;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;5;1;1;1;3;3;true;1572;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;7;3;1;1;3;3;true;1017;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;7;3;1;1;1;1;true;896;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;7;3;1;1;2;2;true;1017;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;3;1;1;1;5;5;true;5260;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;7;3;1;1;6;6;true;3204;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;1;3;1;1;6;6;true;1337;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;2;2;1;1;1;1;true;1307;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;6;2;1;1;5;5;true;1412;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;2;2;1;1;3;3;true;1258;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;5;1;1;1;4;4;true;1944;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;4;0;1;1;5;5;true;3260;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;3;1;1;1;4;4;true;1450;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;2;2;1;1;7;7;true;1168;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;2;2;1;1;1;1;true;1411;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;7;3;1;1;7;7;true;1313;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;7;3;1;1;1;1;true;1032;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;7;3;1;1;3;3;true;1228;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;4;0;1;1;5;5;true;3039;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;2281;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;3;1;1;1;2;2;true;1485;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;2;2;1;1;5;5;true;1656;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;1;3;1;1;2;2;true;6565;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;1;3;1;1;1;1;true;1331;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;3;1;1;1;4;4;true;1368;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;4;0;1;1;2;2;true;3262;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;4188;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;1;3;1;1;2;2;true;1238;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;4;0;1;1;2;2;true;2220;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;6;2;1;1;7;7;true;1392;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;5;1;1;1;4;4;true;1752;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;6;2;1;1;2;2;true;2272;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;2;2;1;1;2;2;true;2857;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;7;3;1;1;4;4;true;1309;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;6;2;1;1;5;5;true;1705;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;4;0;1;1;7;7;true;2207;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;2;2;1;1;2;2;true;1124;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;5;1;1;1;1;1;true;2969;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;1;3;1;1;6;6;true;1287;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;6;2;1;1;7;7;true;1318;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";10;2;2;1;1;4;4;true;1172;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;3;1;1;1;2;2;true;1414;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;1;3;1;1;4;4;true;1188;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";2;3;1;1;1;7;7;true;1791;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;3;1;1;1;4;4;true;1884;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;1;3;1;1;6;6;true;1315;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;2;2;1;1;5;5;true;1356;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;3;1;1;1;3;3;true;1376;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;1;3;1;1;3;3;true;1384;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;3;1;1;1;4;4;true;4317;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;1088;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;3;1;1;1;3;3;true;1332;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;7;3;1;1;3;3;true;1377;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;3;1;1;1;1;1;true;1676;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;2;2;1;1;4;4;true;2080;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;6;2;1;1;3;3;true;1390;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";4;7;3;1;1;6;6;true;1181;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;2587;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;5;1;1;1;4;4;true;1853;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";8;2;2;1;1;5;5;true;1732;
"between 30 and (excluding) 35";"Graduate student (at least BSc finished)";"I do not study";"none";6;4;0;1;1;4;4;true;2443;
