"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;4;0;1;1;1;1;true;6231;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;4;0;1;1;3;3;true;7260;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;4;0;1;1;2;2;true;7291;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;6;2;1;1;6;6;true;2112;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;1;3;1;1;1;1;true;1380;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;6;2;1;1;1;1;true;1364;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;3;1;1;1;6;6;true;2086;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;5;1;1;1;3;3;true;1964;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;1;3;1;1;2;2;true;1817;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;5;1;1;1;7;7;true;3585;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;6;2;1;1;5;5;true;2607;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;4;0;1;1;1;1;true;4367;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;5;1;1;1;4;4;true;3208;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;4;0;1;1;1;1;true;7846;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;5;1;1;1;6;6;true;4503;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;1;3;1;1;5;5;true;1711;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;6;2;1;1;5;5;true;2132;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;6;2;1;1;4;4;true;2997;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;2;2;1;1;6;6;true;1661;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;4;0;1;1;2;2;true;3047;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;1;3;1;1;5;5;true;1889;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;7;3;1;1;6;6;true;1977;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;1;3;1;1;5;5;true;1560;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;3;1;1;1;5;5;true;3288;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;1;3;1;1;3;3;true;1515;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;5;1;1;1;2;2;true;2506;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;2;2;1;1;7;7;true;1637;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;3;1;1;1;2;2;true;2368;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;4;0;1;1;2;2;true;4054;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;1;3;1;1;1;1;true;1036;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;6;2;1;1;4;4;true;3616;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;7;3;1;1;3;3;true;1663;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;5;1;1;1;1;1;true;3123;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;6;2;1;1;3;3;true;3721;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;3;1;1;1;1;1;true;1993;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;6;2;1;1;1;1;true;1922;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;7;3;1;1;1;1;true;1544;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;6;2;1;1;7;7;true;3977;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;6;2;1;1;1;1;true;2353;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;1;3;1;1;2;2;true;1859;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;4;0;1;1;7;7;true;8746;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;1;3;1;1;6;6;true;1678;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;3;1;1;1;3;3;true;1871;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;3;1;1;1;1;1;true;1469;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;7;3;1;1;4;4;true;1620;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;2;2;1;1;7;7;true;2368;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;3;1;1;1;3;3;true;4413;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;4;0;1;1;3;3;true;7500;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;6;2;1;1;3;3;true;1907;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;6;2;1;1;5;5;true;2368;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;6;2;1;1;5;5;true;1963;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;3;1;1;1;1;1;true;1996;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;5;1;1;1;4;4;true;4501;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;1;3;1;1;5;5;true;1605;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;1;3;1;1;6;6;true;1558;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;2;2;1;1;3;3;true;1425;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;4;0;1;1;5;5;true;5024;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;2;2;1;1;6;6;true;1752;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1485;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;5;1;1;1;4;4;true;3043;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;6;2;1;1;4;4;true;2805;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;5;1;1;1;1;1;true;2956;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;2;2;1;1;1;1;true;1491;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;1;3;1;1;5;5;true;1710;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;5;1;1;1;6;6;true;2639;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;4;0;1;1;1;1;true;3208;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;7;3;1;1;1;1;true;1107;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;6;2;1;1;2;2;true;1787;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;6;2;1;1;2;2;true;1742;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;5;1;1;1;2;2;true;2375;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;5;1;1;1;3;3;true;2299;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;4;0;1;1;2;2;true;3241;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;1;3;1;1;2;2;true;1365;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;7;3;1;1;5;5;true;1832;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;7;3;1;1;4;4;true;2414;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;2;2;1;1;4;4;true;1980;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;1;3;1;1;2;2;true;1679;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;3;1;1;1;2;2;true;4663;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;4;0;1;1;5;5;true;2821;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;6;2;1;1;2;2;true;1800;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;3;1;1;1;1;1;true;1517;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1531;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;5;1;0;1;7;1;false;4279;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1453;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1797;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;3;1;1;1;4;4;true;2717;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1995;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;7;3;1;1;5;5;true;1949;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;2;2;1;1;6;6;true;1621;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;5;1;1;1;2;2;true;3405;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;5;1;1;1;7;7;true;4352;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;6;2;1;1;2;2;true;2537;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;3;1;1;1;5;5;true;2880;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;1;3;1;1;4;4;true;1468;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;7;3;1;1;1;1;true;1289;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;5;1;1;1;5;5;true;3463;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;5;1;1;1;3;3;true;2627;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;2;2;1;1;6;6;true;1547;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;7;3;1;1;2;2;true;1455;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;1;3;1;1;1;1;true;1695;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;7;3;1;1;7;7;true;2683;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;3;1;1;1;7;7;true;1742;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;7;3;1;1;7;7;true;1244;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;2;2;1;1;2;2;true;1500;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;3;1;1;1;4;4;true;1832;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;5;1;1;1;2;2;true;2867;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1757;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;5;1;1;1;5;5;true;3017;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;7;3;1;1;5;5;true;1366;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;7;3;1;1;7;7;true;2089;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;7;3;1;1;7;7;true;1700;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;3;1;1;1;1;1;true;2865;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;3;1;1;1;7;7;true;2206;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;3;1;1;1;3;3;true;5039;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;2;2;1;1;5;5;true;1724;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;2;2;1;1;7;7;true;1932;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;2;2;1;1;1;1;true;4996;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;1;3;1;1;7;7;true;2457;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;6;2;1;1;7;7;true;3497;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;4;0;1;1;1;1;true;4246;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;4;0;1;1;3;3;true;3976;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;3;1;1;1;5;5;true;2070;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;4;0;1;1;3;3;true;2671;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;7;3;1;1;6;6;true;1646;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;7;3;1;1;1;1;true;1740;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;4;0;1;1;5;5;true;2676;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;5;1;1;1;3;3;true;2502;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;7;3;1;1;3;3;true;1439;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;7;3;1;1;1;1;true;1049;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;7;3;1;1;2;2;true;1350;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;3;1;1;1;5;5;true;2566;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;7;3;1;1;6;6;true;1968;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;1;3;1;1;6;6;true;1546;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;2;2;1;1;1;1;true;1501;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;6;2;1;1;5;5;true;2370;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;2;2;1;1;3;3;true;1812;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;5;1;1;1;4;4;true;2910;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;4;0;1;1;5;5;true;2699;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;3;1;1;1;4;4;true;5747;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;2;2;1;1;7;7;true;1501;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;2;2;1;1;1;1;true;1441;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;7;3;1;1;7;7;true;1424;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;7;3;1;1;1;1;true;1425;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;7;3;1;1;3;3;true;2042;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;4;0;1;1;5;5;true;1999;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;5;1;1;1;1;1;true;5069;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;3;1;1;1;2;2;true;2358;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;2;2;1;1;5;5;true;2054;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;1;3;1;1;2;2;true;1635;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;1;3;1;1;1;1;true;1289;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;3;1;1;1;4;4;true;2146;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;4;0;1;1;2;2;true;2413;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;4;0;1;1;3;3;true;2761;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;1;3;1;1;2;2;true;1798;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;4;0;1;1;2;2;true;2083;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;6;2;1;1;7;7;true;2175;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;5;1;1;1;4;4;true;2864;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;6;2;1;1;2;2;true;2249;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;2;2;1;1;2;2;true;1580;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;7;3;1;1;4;4;true;1743;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;6;2;1;1;5;5;true;2565;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;4;0;1;1;7;7;true;4232;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;2;2;1;1;2;2;true;1980;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;5;1;1;1;1;1;true;2481;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;1;3;1;1;6;6;true;1712;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;6;2;1;1;7;7;true;1879;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";10;2;2;1;1;4;4;true;1571;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;3;1;1;1;2;2;true;2672;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;1;3;1;1;4;4;true;1622;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";2;3;1;1;1;7;7;true;4157;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;3;1;1;1;4;4;true;1769;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;1;3;1;1;6;6;true;1888;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;2;2;1;1;5;5;true;1833;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;3;1;1;1;3;3;true;1425;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;1;3;1;1;3;3;true;1321;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;3;1;0;1;4;6;false;2206;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1602;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;3;1;1;1;3;3;true;2267;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;7;3;1;1;3;3;true;1575;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;3;1;1;1;1;1;true;2083;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;2;2;1;1;4;4;true;1712;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;6;2;1;1;3;3;true;2235;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";4;7;3;1;1;6;6;true;1485;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Dynamic;5;1;1;1;1;1;true;2805;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;5;1;1;1;4;4;true;2161;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";8;2;2;1;1;5;5;true;1425;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";6;4;0;1;1;4;4;true;2402;
