"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;4;0;1;1;3;3;true;3391;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;4;0;1;1;2;2;true;6396;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;6;2;1;1;6;6;true;2057;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;1;3;1;1;1;1;true;1577;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;6;2;1;1;1;1;true;2362;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;3;1;1;1;6;6;true;1744;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;5;1;1;1;3;3;true;1675;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;1;3;1;1;2;2;true;1431;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;5;1;1;1;7;7;true;1822;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;6;2;1;1;5;5;true;1580;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;4;0;1;1;1;1;true;2106;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;5;1;1;1;4;4;true;2476;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;4;0;0;1;1;5;false;3391;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;5;1;1;1;6;6;true;1513;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;1;3;1;1;5;5;true;1572;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;6;2;0;1;5;2;false;3565;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;6;2;1;1;4;4;true;3517;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;2;2;1;1;6;6;true;2682;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;4;0;1;1;2;2;true;2136;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;1;3;1;1;5;5;true;2510;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;7;3;1;1;6;6;true;1727;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;1;3;1;1;5;5;true;3054;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;3;1;1;1;5;5;true;3228;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;1;3;1;1;3;3;true;1498;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;5;1;1;1;2;2;true;2585;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;2;2;1;1;7;7;true;2388;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;3;1;1;1;2;2;true;2111;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;4;0;1;1;2;2;true;2808;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;1;3;1;1;1;1;true;1503;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;6;2;1;1;4;4;true;1790;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;7;3;1;1;3;3;true;2377;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;5;1;1;1;1;1;true;1271;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;6;2;1;1;3;3;true;3194;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;3;1;1;1;1;1;true;3201;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;6;2;1;1;1;1;true;2000;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;7;3;1;1;1;1;true;1587;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;6;2;1;1;7;7;true;2087;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;6;2;1;1;1;1;true;2941;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;1;3;1;1;2;2;true;2945;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;4;0;1;1;7;7;true;5153;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;1;3;1;1;6;6;true;1656;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;3;1;1;1;3;3;true;2142;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;3;1;1;1;1;1;true;1487;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;7;3;1;1;4;4;true;1527;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;2;2;1;1;7;7;true;3801;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;3;1;1;1;3;3;true;4101;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;4;0;1;1;3;3;true;1768;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;6;2;1;1;3;3;true;1692;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;6;2;1;1;5;5;true;1973;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;6;2;1;1;5;5;true;3597;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;3;1;1;1;1;1;true;2410;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;5;1;1;1;4;4;true;2421;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;1;3;1;1;5;5;true;1479;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;1;3;1;1;6;6;true;3079;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;2;2;1;1;3;3;true;1948;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;4;0;1;1;5;5;true;1562;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;2;2;1;1;6;6;true;2072;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;2;2;1;1;3;3;true;1459;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;5;1;1;1;4;4;true;2778;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;6;2;1;1;4;4;true;1434;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;5;1;1;1;1;1;true;2146;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;2;2;1;1;1;1;true;1564;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;1;3;1;1;5;5;true;1988;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;5;1;1;1;6;6;true;2006;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;4;0;1;1;1;1;true;2177;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;7;3;1;1;1;1;true;1472;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;6;2;1;1;2;2;true;1318;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;6;2;1;1;2;2;true;5377;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;5;1;1;1;2;2;true;1417;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;5;1;1;1;3;3;true;1611;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;4;0;1;1;2;2;true;1545;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;1;3;1;1;2;2;true;1424;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;7;3;1;1;5;5;true;1510;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;7;3;1;1;4;4;true;2056;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;2;2;1;1;4;4;true;1490;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;1;3;1;1;2;2;true;2206;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;3;1;1;1;2;2;true;4317;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;4;0;1;1;5;5;true;2260;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;6;2;1;1;2;2;true;1773;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;3;1;1;1;1;1;true;1879;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;2;2;1;1;3;3;true;1684;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;5;1;0;1;7;1;false;3244;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;2;2;1;1;3;3;true;2571;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;6;2;1;1;7;7;true;2166;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;3;1;1;1;4;4;true;5633;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;3;1;1;1;4;4;true;1370;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;7;3;1;1;5;5;true;1532;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;2;2;1;1;6;6;true;1647;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;5;1;1;1;2;2;true;1468;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;5;1;1;1;7;7;true;3745;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;6;2;1;1;2;2;true;1369;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;3;1;1;1;5;5;true;2576;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;1;3;1;1;4;4;true;1849;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;7;3;1;1;1;1;true;1425;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;5;1;0;1;5;2;false;2866;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;5;1;1;1;3;3;true;2383;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;2;2;1;1;6;6;true;2041;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;7;3;1;1;2;2;true;1376;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;1;3;1;1;1;1;true;1440;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;7;3;1;1;7;7;true;1716;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;3;1;1;1;7;7;true;3107;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;7;3;1;1;7;7;true;1704;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;2;2;1;1;2;2;true;1544;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;3;1;1;1;4;4;true;1633;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;5;1;1;1;2;2;true;2245;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;1;3;1;1;7;7;true;1653;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;5;1;1;1;5;5;true;1755;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;7;3;1;1;5;5;true;1689;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;7;3;1;1;7;7;true;2487;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;7;3;1;1;7;7;true;1604;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;3;1;1;1;1;1;true;2911;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;3;1;1;1;7;7;true;2498;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;3;1;1;1;3;3;true;1672;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;2;2;1;1;5;5;true;1833;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;2;2;1;1;7;7;true;2077;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;2;2;1;1;1;1;true;1511;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;1;3;1;1;7;7;true;2367;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;6;2;1;1;7;7;true;1650;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;4;0;1;1;1;1;true;1869;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;4;0;1;1;3;3;true;1653;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;3;1;1;1;5;5;true;1431;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;4;0;1;1;3;3;true;1413;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;7;3;1;1;6;6;true;1832;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;7;3;1;1;1;1;true;1553;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;4;0;0;1;5;1;false;5144;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;5;1;1;1;3;3;true;1637;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;7;3;1;1;3;3;true;1358;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;7;3;1;1;1;1;true;1252;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;7;3;1;1;2;2;true;1378;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;3;1;1;1;5;5;true;3059;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;7;3;1;1;6;6;true;1454;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;1;3;1;1;6;6;true;1665;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;2;2;1;1;1;1;true;1504;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;6;2;1;1;5;5;true;1819;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;2;2;1;1;3;3;true;1904;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;5;1;1;1;4;4;true;1400;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;4;0;1;1;5;5;true;1511;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;3;1;1;1;4;4;true;1637;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;2;2;1;1;7;7;true;2273;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;2;2;1;1;1;1;true;2701;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;7;3;1;1;7;7;true;1774;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;7;3;1;1;1;1;true;1490;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;7;3;1;1;3;3;true;1362;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;4;0;1;1;5;5;true;1390;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;5;1;1;1;1;1;true;1651;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;3;1;1;1;2;2;true;1471;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;2;2;1;1;5;5;true;2918;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;1;3;1;1;2;2;true;1467;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;1;3;1;1;1;1;true;1214;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;3;1;1;1;4;4;true;1361;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;4;0;1;1;2;2;true;1658;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;4;0;1;1;3;3;true;1565;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;1;3;1;1;2;2;true;2035;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;4;0;1;1;2;2;true;1659;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;6;2;1;1;7;7;true;3089;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;5;1;1;1;4;4;true;7250;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;6;2;1;1;2;2;true;2262;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;2;2;1;1;2;2;true;1299;
