"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;7;3;1;1;5;5;true;1152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;7;3;1;1;4;4;true;1112;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;2;2;1;1;4;4;true;968;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;1;3;1;1;2;2;true;1688;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;3;1;1;1;2;2;true;1904;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;4;0;1;1;5;5;true;1736;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;6;2;0;1;2;4;false;1624;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;3;1;1;1;1;1;true;1400;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;2;2;1;1;3;3;true;1192;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;5;1;1;1;7;7;true;4504;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;2;2;1;1;3;3;true;1432;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;6;2;1;1;7;7;true;1432;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;3;1;1;1;4;4;true;1832;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;3;1;1;1;4;4;true;856;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;7;3;1;1;5;5;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;2;2;1;1;6;6;true;1384;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;5;1;1;1;2;2;true;1256;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;5;1;1;1;7;7;true;2408;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;6;2;1;1;2;2;true;968;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;3;1;1;1;5;5;true;1920;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;1;3;1;1;4;4;true;1128;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;7;3;1;1;1;1;true;1072;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;5;1;1;1;5;5;true;3456;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;5;1;1;1;3;3;true;2225;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;2;2;1;1;6;6;true;1728;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;7;3;1;1;2;2;true;1097;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;1;3;1;1;1;1;true;848;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;7;3;1;1;7;7;true;1193;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;3;1;1;1;7;7;true;1193;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;7;3;1;1;7;7;true;1376;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;2;2;1;1;2;2;true;1529;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;3;1;1;1;4;4;true;1472;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;5;1;1;1;2;2;true;1240;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;1;3;1;1;7;7;true;1217;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;5;1;1;1;5;5;true;1664;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;7;3;1;1;5;5;true;1265;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;7;3;1;1;7;7;true;1136;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;7;3;1;1;7;7;true;792;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;3;1;1;1;1;1;true;1648;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;3;1;1;1;7;7;true;1839;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;3;1;1;1;3;3;true;1688;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;2;2;1;1;5;5;true;2504;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;2;2;1;1;7;7;true;1224;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;2;2;1;1;1;1;true;1688;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;1;3;1;1;7;7;true;1360;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;6;2;1;1;7;7;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;4;0;1;1;1;1;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;4;0;1;1;3;3;true;1440;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;3;1;1;1;5;5;true;1409;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;4;0;1;1;3;3;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;7;3;1;1;6;6;true;1801;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;7;3;1;1;1;1;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;4;0;0;1;5;4;false;2984;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;5;1;1;1;3;3;true;1224;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;7;3;1;1;3;3;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;7;3;1;1;1;1;true;1056;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;7;3;1;1;2;2;true;1024;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;3;1;1;1;5;5;true;1936;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;7;3;1;1;6;6;true;1184;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;1;3;1;1;6;6;true;1440;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;2;2;1;1;1;1;true;1256;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;6;2;1;1;5;5;true;1568;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;2;2;1;1;3;3;true;1488;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;5;1;1;1;4;4;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;4;0;1;1;5;5;true;1192;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;3;1;0;1;4;5;false;1056;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;2;2;1;1;7;7;true;1448;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;2;2;1;1;1;1;true;1376;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;7;3;1;1;7;7;true;1464;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;7;3;1;1;1;1;true;904;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;7;3;1;1;3;3;true;1232;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;4;0;1;1;5;5;true;1104;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;5;1;1;1;1;1;true;960;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;3;1;1;1;2;2;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;2;2;1;1;5;5;true;1920;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;1;3;1;1;2;2;true;1296;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;1;3;1;1;1;1;true;760;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;3;1;1;1;4;4;true;1176;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;4;0;1;1;2;2;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;4;0;1;1;3;3;true;896;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;1;3;1;1;2;2;true;1400;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;4;0;1;1;2;2;true;1400;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;6;2;1;1;7;7;true;1544;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;5;1;0;1;4;6;false;6144;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;6;2;1;1;2;2;true;1232;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;2;2;1;1;2;2;true;896;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;7;3;1;1;4;4;true;1264;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;6;2;1;1;5;5;true;1136;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;4;0;1;1;7;7;true;2992;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;2;2;1;1;2;2;true;1304;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;5;1;1;1;1;1;true;2152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;1;3;1;1;6;6;true;1328;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;6;2;1;1;7;7;true;1480;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";10;2;2;1;1;4;4;true;1368;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;3;1;1;1;2;2;true;1912;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;1;3;1;1;4;4;true;1504;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";2;3;1;1;1;7;7;true;1704;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;3;1;1;1;4;4;true;1608;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;1;3;1;1;6;6;true;1288;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;2;2;1;1;5;5;true;1648;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;3;1;1;1;3;3;true;1304;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;1;3;1;1;3;3;true;1256;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;3;1;1;1;4;4;true;1256;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;1;3;1;1;7;7;true;1200;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;3;1;1;1;3;3;true;1393;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;7;3;1;1;3;3;true;760;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;3;1;1;1;1;1;true;1384;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;2;2;1;1;4;4;true;1449;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;6;2;1;1;3;3;true;1272;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";4;7;3;1;1;6;6;true;1279;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Dynamic;5;1;1;1;1;1;true;1017;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;5;1;1;1;4;4;true;1248;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";8;2;2;1;1;5;5;true;1601;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";6;4;0;1;1;4;4;true;1696;
