"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;3;1;1;1;7;7;true;1776;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;7;3;1;1;7;7;true;3536;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;2;2;1;1;2;2;true;1523;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;3;1;1;1;4;4;true;1924;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;5;1;1;1;2;2;true;14232;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;35724;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;5;1;1;1;5;5;true;1780;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;7;3;1;1;5;5;true;1317;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;7;3;1;1;7;7;true;2236;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;7;3;1;1;7;7;true;2005;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;3;1;1;1;1;1;true;2419;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;3;1;1;1;7;7;true;2341;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;3;1;1;1;3;3;true;1881;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;2;2;1;1;5;5;true;2373;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;2;2;1;1;7;7;true;1748;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;2;2;1;1;1;1;true;2407;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;1;3;1;1;7;7;true;9244;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;6;2;1;1;7;7;true;4976;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;4;0;1;1;1;1;true;6916;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;4;0;1;1;3;3;true;2497;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;3;1;1;1;5;5;true;2664;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;6632;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;7;3;1;1;6;6;true;1829;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;7;3;1;1;1;1;true;1621;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;4;0;1;1;5;5;true;9964;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;5;1;1;1;3;3;true;3940;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;7;3;1;1;3;3;true;1345;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;7;3;1;1;1;1;true;1476;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;7;3;1;1;2;2;true;1520;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;3;1;1;1;5;5;true;9428;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;7;3;1;1;6;6;true;7628;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;1;3;1;1;6;6;true;2432;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;2;2;1;1;1;1;true;1552;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;6;2;1;1;5;5;true;3320;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;2;2;1;1;3;3;true;1613;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;5;1;1;1;4;4;true;2176;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;4;0;1;1;5;5;true;2471;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;3;1;1;1;4;4;true;2252;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;2;2;1;1;7;7;true;1717;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;2;2;1;1;1;1;true;1057;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;7;3;1;1;7;7;true;1624;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;7;3;1;1;1;1;true;1617;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;7;3;1;1;3;3;true;1632;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;4;0;1;1;5;5;true;4005;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;1872;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;3;1;1;1;2;2;true;1505;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;2;2;1;1;5;5;true;4489;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;1;3;1;1;2;2;true;1084;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;1;3;1;1;1;1;true;1240;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;3;1;1;1;4;4;true;1265;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;4;0;1;1;2;2;true;2636;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;2842;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;1;3;1;1;2;2;true;1102;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;4;0;1;1;2;2;true;2920;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;6;2;1;1;7;7;true;1671;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;5;1;1;1;4;4;true;2184;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;6;2;1;1;2;2;true;1132;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;2;2;1;1;2;2;true;1293;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;7;3;1;1;4;4;true;20561;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;6;2;1;1;5;5;true;1325;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;4;0;1;1;7;7;true;4472;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;2;2;1;1;2;2;true;1319;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;5;1;1;1;1;1;true;1636;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;1;3;1;1;6;6;true;1568;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;6;2;1;1;7;7;true;2312;
"between 25 and (excluding) 30";"Other";"I do not study";"none";10;2;2;1;1;4;4;true;1392;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;3;1;1;1;2;2;true;1975;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;1;3;1;1;4;4;true;1316;
"between 25 and (excluding) 30";"Other";"I do not study";"none";2;3;1;1;1;7;7;true;2780;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;3;1;1;1;4;4;true;1529;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;1;3;1;1;6;6;true;1496;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;2;2;1;1;5;5;true;1676;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;3;1;1;1;3;3;true;1288;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;1;3;1;1;3;3;true;1124;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;3;1;1;1;4;4;true;1636;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;3048;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;3;1;1;1;3;3;true;1628;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;7;3;1;1;3;3;true;4700;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;3;1;1;1;1;1;true;1897;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;2;2;1;1;4;4;true;2040;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;6;2;1;1;3;3;true;1344;
"between 25 and (excluding) 30";"Other";"I do not study";"none";4;7;3;1;1;6;6;true;1808;
"between 25 and (excluding) 30";"Other";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;1633;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;5;1;1;1;4;4;true;1568;
"between 25 and (excluding) 30";"Other";"I do not study";"none";8;2;2;1;1;5;5;true;1345;
"between 25 and (excluding) 30";"Other";"I do not study";"none";6;4;0;1;1;4;4;true;3161;
