"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"40 or older";"Teacher";"I do not study";"none";2;4;0;1;1;1;1;true;2241;
"40 or older";"Teacher";"I do not study";"none";10;5;1;1;1;6;6;true;1290;
"40 or older";"Teacher";"I do not study";"none";Dynamic;1;3;1;1;5;5;true;1633;
"40 or older";"Teacher";"I do not study";"none";2;6;2;1;1;5;5;true;2037;
"40 or older";"Teacher";"I do not study";"none";2;6;2;1;1;4;4;true;2417;
"40 or older";"Teacher";"I do not study";"none";6;2;2;1;1;6;6;true;2150;
"40 or older";"Teacher";"I do not study";"none";Dynamic;4;0;1;1;2;2;true;1063;
"40 or older";"Teacher";"I do not study";"none";2;1;3;1;1;5;5;true;1379;
"40 or older";"Teacher";"I do not study";"none";6;7;3;1;1;6;6;true;1285;
"40 or older";"Teacher";"I do not study";"none";10;1;3;1;1;5;5;true;1616;
"40 or older";"Teacher";"I do not study";"none";4;3;1;1;1;5;5;true;2403;
"40 or older";"Teacher";"I do not study";"none";6;1;3;1;1;3;3;true;1338;
"40 or older";"Teacher";"I do not study";"none";8;5;1;1;1;2;2;true;1378;
"40 or older";"Teacher";"I do not study";"none";6;2;2;1;1;7;7;true;1695;
"40 or older";"Teacher";"I do not study";"none";8;3;1;1;1;2;2;true;1140;
"40 or older";"Teacher";"I do not study";"none";8;4;0;1;1;2;2;true;1587;
"40 or older";"Teacher";"I do not study";"none";8;1;3;1;1;1;1;true;1087;
"40 or older";"Teacher";"I do not study";"none";8;6;2;1;1;4;4;true;1475;
"40 or older";"Teacher";"I do not study";"none";8;7;3;1;1;3;3;true;1022;
"40 or older";"Teacher";"I do not study";"none";8;5;1;1;1;1;1;true;834;
"40 or older";"Teacher";"I do not study";"none";4;6;2;1;1;3;3;true;1115;
"40 or older";"Teacher";"I do not study";"none";10;3;1;1;1;1;1;true;879;
"40 or older";"Teacher";"I do not study";"none";10;6;2;1;1;1;1;true;1144;
"40 or older";"Teacher";"I do not study";"none";10;7;3;1;1;1;1;true;889;
"40 or older";"Teacher";"I do not study";"none";10;6;2;1;1;7;7;true;1136;
"40 or older";"Teacher";"I do not study";"none";8;6;2;1;1;1;1;true;860;
"40 or older";"Teacher";"I do not study";"none";2;1;3;1;1;2;2;true;1140;
"40 or older";"Teacher";"I do not study";"none";4;4;0;1;1;7;7;true;2018;
"40 or older";"Teacher";"I do not study";"none";2;1;3;1;1;6;6;true;1537;
"40 or older";"Teacher";"I do not study";"none";8;3;1;1;1;3;3;true;1075;
"40 or older";"Teacher";"I do not study";"none";8;3;1;1;1;1;1;true;1012;
"40 or older";"Teacher";"I do not study";"none";10;7;3;1;1;4;4;true;1205;
"40 or older";"Teacher";"I do not study";"none";2;2;2;0;1;7;6;false;1982;
"40 or older";"Teacher";"I do not study";"none";2;3;1;1;1;3;3;true;1942;
"40 or older";"Teacher";"I do not study";"none";10;4;0;1;1;3;3;true;1005;
"40 or older";"Teacher";"I do not study";"none";6;6;2;1;1;3;3;true;872;
"40 or older";"Teacher";"I do not study";"none";8;6;2;1;1;5;5;true;1544;
"40 or older";"Teacher";"I do not study";"none";4;6;2;1;1;5;5;true;1259;
"40 or older";"Teacher";"I do not study";"none";4;3;1;1;1;1;1;true;1515;
"40 or older";"Teacher";"I do not study";"none";2;5;1;1;1;4;4;true;2912;
"40 or older";"Teacher";"I do not study";"none";4;1;3;1;1;5;5;true;1530;
"40 or older";"Teacher";"I do not study";"none";4;1;3;1;1;6;6;true;1338;
"40 or older";"Teacher";"I do not study";"none";10;2;2;1;1;3;3;true;1021;
"40 or older";"Teacher";"I do not study";"none";10;4;0;1;1;5;5;true;1464;
"40 or older";"Teacher";"I do not study";"none";6;2;2;1;1;6;6;true;1647;
"40 or older";"Teacher";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;913;
"40 or older";"Teacher";"I do not study";"none";4;5;1;1;1;4;4;true;1538;
"40 or older";"Teacher";"I do not study";"none";10;6;2;1;1;4;4;true;1228;
"40 or older";"Teacher";"I do not study";"none";6;5;1;1;1;1;1;true;1032;
"40 or older";"Teacher";"I do not study";"none";2;2;2;1;1;1;1;true;1995;
"40 or older";"Teacher";"I do not study";"none";2;1;3;1;1;5;5;true;1550;
"40 or older";"Teacher";"I do not study";"none";6;5;1;1;1;6;6;true;1216;
"40 or older";"Teacher";"I do not study";"none";10;4;0;1;1;1;1;true;947;
"40 or older";"Teacher";"I do not study";"none";4;7;3;1;1;1;1;true;804;
"40 or older";"Teacher";"I do not study";"none";Dynamic;6;2;1;1;2;2;true;990;
"40 or older";"Teacher";"I do not study";"none";2;6;2;1;1;2;2;true;2101;
"40 or older";"Teacher";"I do not study";"none";Dynamic;5;1;1;1;2;2;true;858;
"40 or older";"Teacher";"I do not study";"none";10;5;1;1;1;3;3;true;1100;
"40 or older";"Teacher";"I do not study";"none";Dynamic;4;0;1;1;2;2;true;997;
"40 or older";"Teacher";"I do not study";"none";6;1;3;1;1;2;2;true;1538;
"40 or older";"Teacher";"I do not study";"none";6;7;3;1;1;5;5;true;1264;
"40 or older";"Teacher";"I do not study";"none";10;7;3;1;1;4;4;true;1323;
"40 or older";"Teacher";"I do not study";"none";10;2;2;1;1;4;4;true;1376;
"40 or older";"Teacher";"I do not study";"none";4;1;3;1;1;2;2;true;1187;
"40 or older";"Teacher";"I do not study";"none";2;3;1;1;1;2;2;true;1620;
"40 or older";"Teacher";"I do not study";"none";6;4;0;1;1;5;5;true;1901;
"40 or older";"Teacher";"I do not study";"none";4;6;2;1;1;2;2;true;1613;
"40 or older";"Teacher";"I do not study";"none";10;3;1;1;1;1;1;true;1080;
"40 or older";"Teacher";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;1023;
"40 or older";"Teacher";"I do not study";"none";2;5;1;1;1;7;7;true;2366;
"40 or older";"Teacher";"I do not study";"none";Dynamic;2;2;1;1;3;3;true;897;
"40 or older";"Teacher";"I do not study";"none";Dynamic;6;2;1;1;7;7;true;1147;
"40 or older";"Teacher";"I do not study";"none";2;3;1;1;1;4;4;true;1937;
"40 or older";"Teacher";"I do not study";"none";Dynamic;3;1;1;1;4;4;true;880;
"40 or older";"Teacher";"I do not study";"none";4;7;3;1;1;5;5;true;959;
"40 or older";"Teacher";"I do not study";"none";8;2;2;1;1;6;6;true;1225;
"40 or older";"Teacher";"I do not study";"none";Dynamic;5;1;1;1;2;2;true;1181;
"40 or older";"Teacher";"I do not study";"none";4;5;1;1;1;7;7;true;1642;
"40 or older";"Teacher";"I do not study";"none";10;6;2;1;1;2;2;true;893;
"40 or older";"Teacher";"I do not study";"none";4;3;1;1;1;5;5;true;1970;
"40 or older";"Teacher";"I do not study";"none";6;1;3;1;1;4;4;true;1429;
"40 or older";"Teacher";"I do not study";"none";8;7;3;1;1;1;1;true;1015;
"40 or older";"Teacher";"I do not study";"none";2;5;1;1;1;5;5;true;2543;
"40 or older";"Teacher";"I do not study";"none";4;5;1;1;1;3;3;true;1604;
"40 or older";"Teacher";"I do not study";"none";2;2;2;1;1;6;6;true;2039;
"40 or older";"Teacher";"I do not study";"none";8;7;3;1;1;2;2;true;984;
"40 or older";"Teacher";"I do not study";"none";8;1;3;1;1;1;1;true;918;
"40 or older";"Teacher";"I do not study";"none";10;7;3;1;1;7;7;true;1151;
"40 or older";"Teacher";"I do not study";"none";Dynamic;3;1;1;1;7;7;true;962;
"40 or older";"Teacher";"I do not study";"none";2;7;3;1;1;7;7;true;872;
"40 or older";"Teacher";"I do not study";"none";4;2;2;1;1;2;2;true;1269;
"40 or older";"Teacher";"I do not study";"none";8;3;1;1;1;4;4;true;1150;
"40 or older";"Teacher";"I do not study";"none";8;5;1;1;1;2;2;true;1118;
"40 or older";"Teacher";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;1129;
"40 or older";"Teacher";"I do not study";"none";6;5;1;1;1;5;5;true;1579;
"40 or older";"Teacher";"I do not study";"none";Dynamic;7;3;1;1;5;5;true;861;
"40 or older";"Teacher";"I do not study";"none";4;7;3;1;1;7;7;true;1051;
"40 or older";"Teacher";"I do not study";"none";2;7;3;1;1;7;7;true;1110;
"40 or older";"Teacher";"I do not study";"none";6;3;1;1;1;1;1;true;1090;
"40 or older";"Teacher";"I do not study";"none";4;3;1;1;1;7;7;true;1996;
"40 or older";"Teacher";"I do not study";"none";4;3;1;1;1;3;3;true;1430;
"40 or older";"Teacher";"I do not study";"none";8;2;2;1;1;5;5;true;1939;
"40 or older";"Teacher";"I do not study";"none";Dynamic;2;2;1;1;7;7;true;1068;
"40 or older";"Teacher";"I do not study";"none";4;2;2;1;1;1;1;true;1901;
"40 or older";"Teacher";"I do not study";"none";10;1;3;1;1;7;7;true;1154;
"40 or older";"Teacher";"I do not study";"none";Dynamic;6;2;1;1;7;7;true;880;
"40 or older";"Teacher";"I do not study";"none";8;4;0;1;1;1;1;true;1129;
"40 or older";"Teacher";"I do not study";"none";8;4;0;1;1;3;3;true;970;
"40 or older";"Teacher";"I do not study";"none";10;3;1;1;1;5;5;true;1929;
"40 or older";"Teacher";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;1082;
"40 or older";"Teacher";"I do not study";"none";2;7;3;1;1;6;6;true;1601;
"40 or older";"Teacher";"I do not study";"none";8;7;3;1;1;1;1;true;980;
"40 or older";"Teacher";"I do not study";"none";2;4;0;1;1;5;5;true;2897;
"40 or older";"Teacher";"I do not study";"none";Dynamic;5;1;1;1;3;3;true;1088;
"40 or older";"Teacher";"I do not study";"none";Dynamic;7;3;1;1;3;3;true;971;
"40 or older";"Teacher";"I do not study";"none";Dynamic;7;3;1;1;1;1;true;805;
"40 or older";"Teacher";"I do not study";"none";Dynamic;7;3;1;1;2;2;true;818;
"40 or older";"Teacher";"I do not study";"none";6;3;1;1;1;5;5;true;1550;
"40 or older";"Teacher";"I do not study";"none";10;7;3;1;1;6;6;true;1156;
"40 or older";"Teacher";"I do not study";"none";4;1;3;1;1;6;6;true;1420;
"40 or older";"Teacher";"I do not study";"none";6;2;2;1;1;1;1;true;1374;
"40 or older";"Teacher";"I do not study";"none";6;6;2;1;1;5;5;true;1373;
"40 or older";"Teacher";"I do not study";"none";4;2;2;0;1;3;5;false;2109;
"40 or older";"Teacher";"I do not study";"none";10;5;1;1;1;4;4;true;1549;
"40 or older";"Teacher";"I do not study";"none";8;4;0;1;1;5;5;true;1342;
"40 or older";"Teacher";"I do not study";"none";10;3;1;1;1;4;4;true;1498;
"40 or older";"Teacher";"I do not study";"none";10;2;2;1;1;7;7;true;1453;
"40 or older";"Teacher";"I do not study";"none";8;2;2;1;1;1;1;true;935;
"40 or older";"Teacher";"I do not study";"none";Dynamic;7;3;1;1;7;7;true;1221;
"40 or older";"Teacher";"I do not study";"none";6;7;3;1;1;1;1;true;861;
"40 or older";"Teacher";"I do not study";"none";2;7;3;1;1;3;3;true;1129;
"40 or older";"Teacher";"I do not study";"none";Dynamic;4;0;1;1;5;5;true;1189;
"40 or older";"Teacher";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;782;
"40 or older";"Teacher";"I do not study";"none";Dynamic;3;1;1;1;2;2;true;951;
"40 or older";"Teacher";"I do not study";"none";2;2;2;1;1;5;5;true;1778;
"40 or older";"Teacher";"I do not study";"none";6;1;3;0;1;2;1;false;1734;
"40 or older";"Teacher";"I do not study";"none";Dynamic;1;3;1;1;1;1;true;754;
"40 or older";"Teacher";"I do not study";"none";Dynamic;3;1;0;1;4;5;false;1219;
"40 or older";"Teacher";"I do not study";"none";10;4;0;1;1;2;2;true;944;
"40 or older";"Teacher";"I do not study";"none";Dynamic;4;0;1;1;3;3;true;1006;
"40 or older";"Teacher";"I do not study";"none";2;1;3;1;1;2;2;true;1703;
"40 or older";"Teacher";"I do not study";"none";6;4;0;1;1;2;2;true;1147;
"40 or older";"Teacher";"I do not study";"none";8;6;2;1;1;7;7;true;1199;
"40 or older";"Teacher";"I do not study";"none";2;5;1;1;1;4;4;true;2013;
"40 or older";"Teacher";"I do not study";"none";6;6;2;1;1;2;2;true;960;
"40 or older";"Teacher";"I do not study";"none";8;2;2;1;1;2;2;true;1130;
"40 or older";"Teacher";"I do not study";"none";8;7;3;1;1;4;4;true;1166;
"40 or older";"Teacher";"I do not study";"none";Dynamic;6;2;1;1;5;5;true;955;
"40 or older";"Teacher";"I do not study";"none";4;4;0;1;1;7;7;true;1769;
"40 or older";"Teacher";"I do not study";"none";4;2;2;1;1;2;2;true;1561;
"40 or older";"Teacher";"I do not study";"none";4;5;1;1;1;1;1;true;1242;
"40 or older";"Teacher";"I do not study";"none";8;1;3;1;1;6;6;true;1638;
"40 or older";"Teacher";"I do not study";"none";10;6;2;1;1;7;7;true;959;
"40 or older";"Teacher";"I do not study";"none";10;2;2;1;1;4;4;true;1671;
"40 or older";"Teacher";"I do not study";"none";2;3;1;1;1;2;2;true;1880;
"40 or older";"Teacher";"I do not study";"none";8;1;3;1;1;4;4;true;1088;
"40 or older";"Teacher";"I do not study";"none";2;3;1;1;1;7;7;true;1824;
"40 or older";"Teacher";"I do not study";"none";6;3;1;1;1;4;4;true;1281;
"40 or older";"Teacher";"I do not study";"none";6;1;3;1;1;6;6;true;1546;
"40 or older";"Teacher";"I do not study";"none";6;2;2;1;1;5;5;true;1496;
"40 or older";"Teacher";"I do not study";"none";Dynamic;3;1;1;1;3;3;true;969;
"40 or older";"Teacher";"I do not study";"none";4;1;3;1;1;3;3;true;1256;
"40 or older";"Teacher";"I do not study";"none";6;3;1;1;1;4;4;true;1387;
"40 or older";"Teacher";"I do not study";"none";Dynamic;1;3;1;1;7;7;true;949;
"40 or older";"Teacher";"I do not study";"none";6;3;1;1;1;3;3;true;1046;
"40 or older";"Teacher";"I do not study";"none";6;7;3;1;1;3;3;true;820;
"40 or older";"Teacher";"I do not study";"none";8;3;1;1;1;1;1;true;991;
"40 or older";"Teacher";"I do not study";"none";4;2;2;1;1;4;4;true;2333;
"40 or older";"Teacher";"I do not study";"none";8;6;2;1;1;3;3;true;972;
"40 or older";"Teacher";"I do not study";"none";4;7;3;1;1;6;6;true;1189;
"40 or older";"Teacher";"I do not study";"none";Dynamic;5;1;1;1;1;1;true;793;
"40 or older";"Teacher";"I do not study";"none";6;5;1;1;1;4;4;true;1283;
"40 or older";"Teacher";"I do not study";"none";8;2;2;1;1;5;5;true;1641;
"40 or older";"Teacher";"I do not study";"none";6;4;0;1;1;4;4;true;1197;
