"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;6;2;1;1;1;1;true;2226;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;3;1;1;1;6;6;true;2093;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;5;1;1;1;3;3;true;1442;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;1;3;1;1;2;2;true;1394;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;5;1;1;1;7;7;true;1868;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;6;2;1;1;5;5;true;1465;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;4;0;1;1;1;1;true;3036;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;5;1;1;1;4;4;true;1979;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;4;0;1;1;1;1;true;3082;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;5;1;1;1;6;6;true;3151;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;1;3;1;1;5;5;true;1623;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;6;2;1;1;5;5;true;2868;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;6;2;1;1;4;4;true;2994;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;2;2;1;1;6;6;true;3261;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;4;0;1;1;2;2;true;1554;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;1;3;1;1;5;5;true;1824;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;7;3;1;1;6;6;true;1554;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;1;3;1;1;5;5;true;1528;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;3;1;1;1;5;5;true;2162;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;1;3;1;1;3;3;true;1511;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;5;1;1;1;2;2;true;1445;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;2;2;1;1;7;7;true;1888;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;3;1;1;1;2;2;true;1396;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;4;0;1;1;2;2;true;1363;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;1;3;1;1;1;1;true;1324;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;6;2;1;1;4;4;true;1684;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;7;3;1;1;3;3;true;1234;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;5;1;1;1;1;1;true;1282;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;6;2;1;1;3;3;true;2049;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;3;1;1;1;1;1;true;1121;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;6;2;1;1;1;1;true;1190;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;7;3;1;1;1;1;true;1125;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;6;2;1;1;7;7;true;1938;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;6;2;1;1;1;1;true;2001;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;1;3;1;1;2;2;true;1482;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;4;0;1;1;7;7;true;5447;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;1;3;1;1;6;6;true;1799;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;3;1;1;1;3;3;true;1438;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;3;1;1;1;1;1;true;1554;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;7;3;1;1;4;4;true;1374;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;2;2;1;1;7;7;true;1970;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;3;1;1;1;3;3;true;1594;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;4;0;1;1;3;3;true;1260;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;6;2;1;1;3;3;true;1416;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;6;2;1;1;5;5;true;1644;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;6;2;1;1;5;5;true;1845;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;3;1;1;1;1;1;true;2115;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;5;1;1;1;4;4;true;4363;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;1;3;1;1;5;5;true;1913;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;1;3;1;1;6;6;true;1577;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;2;2;1;1;3;3;true;1351;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;4;0;1;1;5;5;true;2680;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;2;2;1;1;6;6;true;1753;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1488;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;5;1;1;1;4;4;true;2003;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;6;2;1;1;4;4;true;1667;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;5;1;1;1;1;1;true;1800;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;2;2;1;1;1;1;true;1422;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;1;3;1;1;5;5;true;1754;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;5;1;1;1;6;6;true;3147;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;4;0;1;1;1;1;true;1505;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;7;3;1;1;1;1;true;1081;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;6;2;1;1;2;2;true;1126;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;6;2;1;1;2;2;true;1283;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;5;1;1;1;2;2;true;941;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;5;1;1;1;3;3;true;1597;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;4;0;1;1;2;2;true;1059;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;1;3;1;1;2;2;true;1259;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;7;3;1;1;5;5;true;1598;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;7;3;1;1;4;4;true;1373;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;2;2;1;1;4;4;true;1689;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;1;3;1;1;2;2;true;1394;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;3;1;1;1;2;2;true;2002;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;4;0;1;1;5;5;true;2408;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;6;2;1;1;2;2;true;1464;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;3;1;1;1;1;1;true;1328;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1194;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;5;1;1;1;7;7;true;3013;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1328;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1641;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;3;1;1;1;4;4;true;2121;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1801;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;7;3;1;1;5;5;true;1372;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;2;2;1;1;6;6;true;1866;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;5;1;1;1;2;2;true;1233;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;5;1;1;1;7;7;true;2384;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;6;2;1;1;2;2;true;1171;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;3;1;1;1;5;5;true;3334;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;1;3;1;1;4;4;true;1665;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;7;3;1;1;1;1;true;1124;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;5;1;1;1;5;5;true;2292;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;5;1;1;1;3;3;true;1746;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;2;2;1;1;6;6;true;2070;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;7;3;1;1;2;2;true;1034;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;1;3;1;1;1;1;true;990;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;7;3;1;1;7;7;true;1509;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;3;1;1;1;7;7;true;1528;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;7;3;1;1;7;7;true;1711;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;2;2;1;1;2;2;true;1417;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;3;1;1;1;4;4;true;1618;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;5;1;1;1;2;2;true;1327;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1327;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;5;1;1;1;5;5;true;1912;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;7;3;1;1;5;5;true;1352;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;7;3;1;1;7;7;true;1486;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;7;3;1;1;7;7;true;1416;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;3;1;1;1;1;1;true;1642;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;3;1;1;1;7;7;true;2248;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;3;1;1;1;3;3;true;1507;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;2;2;1;1;5;5;true;2092;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;2;2;1;1;7;7;true;1351;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;2;2;1;1;1;1;true;1418;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;1;3;1;1;7;7;true;1507;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1505;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;4;0;1;1;1;1;true;1440;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;4;0;1;1;3;3;true;1214;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;3;1;1;1;5;5;true;1710;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;4;0;1;1;3;3;true;1369;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;7;3;1;1;6;6;true;1620;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;7;3;1;1;1;1;true;947;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;4;0;1;1;5;5;true;4028;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;5;1;1;1;3;3;true;1331;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;7;3;1;1;3;3;true;1031;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;7;3;1;1;1;1;true;921;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;7;3;1;1;2;2;true;877;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;3;1;1;1;5;5;true;2159;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;7;3;1;1;6;6;true;1464;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;1;3;1;1;6;6;true;1709;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;2;2;1;1;1;1;true;1144;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;6;2;1;1;5;5;true;2365;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;2;2;1;1;3;3;true;1283;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;5;1;1;1;4;4;true;1548;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;4;0;1;1;5;5;true;1260;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;3;1;1;1;4;4;true;1822;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;2;2;1;1;7;7;true;1759;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;2;2;1;1;1;1;true;1080;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;7;3;1;1;7;7;true;1486;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;7;3;1;1;1;1;true;992;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;7;3;1;1;3;3;true;1125;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;4;0;1;1;5;5;true;1463;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;5;1;1;1;1;1;true;1081;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;3;1;1;1;2;2;true;927;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;2;2;1;1;5;5;true;1734;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;1;3;1;1;2;2;true;1712;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;1;3;1;1;1;1;true;923;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1573;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;4;0;1;1;2;2;true;1665;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;4;0;1;1;3;3;true;1033;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;1;3;1;1;2;2;true;1532;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;4;0;1;1;2;2;true;1618;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;6;2;1;1;7;7;true;1958;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;5;1;1;1;4;4;true;3308;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;6;2;1;1;2;2;true;1438;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;2;2;1;1;2;2;true;1328;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;7;3;1;1;4;4;true;1713;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;6;2;1;1;5;5;true;1305;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;4;0;1;1;7;7;true;4929;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;2;2;1;1;2;2;true;1889;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;5;1;1;1;1;1;true;1645;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;1;3;1;1;6;6;true;1510;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;6;2;1;1;7;7;true;1575;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";10;2;2;1;1;4;4;true;1754;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;3;1;1;1;2;2;true;1935;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;1;3;1;1;4;4;true;1508;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";2;3;1;1;1;7;7;true;2362;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;3;1;1;1;4;4;true;2091;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;1;3;1;1;6;6;true;1666;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;2;2;1;1;5;5;true;1845;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;3;1;1;1;3;3;true;1057;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;1;3;1;1;3;3;true;1481;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;3;1;1;1;4;4;true;2000;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1800;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;3;1;1;1;3;3;true;1394;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;7;3;1;1;3;3;true;1326;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;3;1;1;1;1;1;true;1459;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;2;2;1;1;4;4;true;1801;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;6;2;1;1;3;3;true;1417;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";4;7;3;1;1;6;6;true;1462;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Dynamic;5;1;1;1;1;1;true;1103;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;5;1;1;1;4;4;true;3078;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";8;2;2;1;1;5;5;true;1485;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";6;4;0;1;1;4;4;true;1780;
