"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;7;3;1;1;3;3;true;3170;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;5;1;1;1;1;1;true;912;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;6;2;1;1;3;3;true;1493;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;3;1;1;1;1;1;true;1086;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;6;2;1;1;1;1;true;906;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;7;3;1;1;1;1;true;1009;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;6;2;1;1;7;7;true;1748;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;6;2;1;1;1;1;true;1042;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;1;3;1;1;2;2;true;1247;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;4;0;1;1;7;7;true;2315;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;1;3;1;1;6;6;true;1421;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;3;1;1;1;3;3;true;1705;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;3;1;1;1;1;1;true;746;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;7;3;1;1;4;4;true;1253;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;2;2;1;1;7;7;true;2632;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;3;1;1;1;3;3;true;1515;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;4;0;1;1;3;3;true;1228;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;6;2;1;1;3;3;true;1131;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;6;2;1;1;5;5;true;1365;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;6;2;1;1;5;5;true;1643;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;3;1;1;1;1;1;true;3935;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;5;1;1;1;4;4;true;3201;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;1;3;1;1;5;5;true;1439;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;1;3;1;1;6;6;true;1212;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;2;2;1;1;3;3;true;1277;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;4;0;1;1;5;5;true;2169;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;2;2;1;1;6;6;true;1517;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1104;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;5;1;1;1;4;4;true;1269;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;6;2;1;1;4;4;true;1043;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;5;1;1;1;1;1;true;958;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;2;2;1;1;1;1;true;1478;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;1;3;1;1;5;5;true;2001;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;5;1;1;1;6;6;true;1586;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;4;0;1;1;1;1;true;1150;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;7;3;1;1;1;1;true;817;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;6;2;1;1;2;2;true;1069;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;6;2;1;1;2;2;true;1294;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;5;1;1;1;2;2;true;888;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;5;1;1;1;3;3;true;1283;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;4;0;1;1;2;2;true;954;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;1;3;1;1;2;2;true;1148;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;7;3;1;1;5;5;true;1073;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;7;3;1;1;4;4;true;1140;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;2;2;1;1;4;4;true;1341;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;1;3;1;1;2;2;true;1208;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;3;1;1;1;2;2;true;1662;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;4;0;1;1;5;5;true;1934;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;6;2;1;1;2;2;true;1955;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;3;1;1;1;1;1;true;1181;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;775;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;5;1;1;1;7;7;true;3500;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;879;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1201;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;3;1;1;1;4;4;true;1984;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;3;1;1;1;4;4;true;960;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;7;3;1;1;5;5;true;945;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;2;2;1;1;6;6;true;1317;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;5;1;1;1;2;2;true;880;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;5;1;1;1;7;7;true;1796;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;6;2;1;1;2;2;true;756;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;3;1;1;1;5;5;true;3185;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;1;3;1;1;4;4;true;1214;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;7;3;1;1;1;1;true;894;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;5;1;1;1;5;5;true;2665;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;5;1;1;1;3;3;true;1874;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;2;2;1;1;6;6;true;2139;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;7;3;1;1;2;2;true;1198;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;1;3;1;1;1;1;true;850;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;7;3;1;1;7;7;true;1285;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;3;1;1;1;7;7;true;930;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;7;3;1;1;7;7;true;1074;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;2;2;1;1;2;2;true;1686;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;3;1;1;1;4;4;true;1937;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;5;1;1;1;2;2;true;1091;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1082;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;5;1;1;1;5;5;true;1700;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;7;3;1;1;5;5;true;1150;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;7;3;1;1;7;7;true;1131;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;7;3;1;1;7;7;true;1180;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;3;1;1;1;1;1;true;2813;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;3;1;1;1;7;7;true;1821;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;3;1;1;1;3;3;true;1861;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;2;2;1;1;5;5;true;1048;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;2;2;1;1;7;7;true;1006;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;2;2;1;1;1;1;true;1842;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;1;3;1;1;7;7;true;1183;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;6;2;1;1;7;7;true;834;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;4;0;1;1;1;1;true;1233;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;4;0;1;1;3;3;true;1201;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;3;1;1;1;5;5;true;1428;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;4;0;1;1;3;3;true;1112;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;7;3;1;1;6;6;true;1337;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;7;3;1;1;1;1;true;768;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;4;0;1;1;5;5;true;4951;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;5;1;1;1;3;3;true;1280;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;7;3;1;1;3;3;true;1030;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;7;3;1;1;1;1;true;779;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;7;3;1;1;2;2;true;754;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;3;1;0;1;5;4;false;1703;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;7;3;1;1;6;6;true;1064;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;1;3;1;1;6;6;true;1277;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;2;2;1;1;1;1;true;953;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;6;2;1;1;5;5;true;1755;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;2;2;1;1;3;3;true;1481;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;5;1;1;1;4;4;true;1641;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;4;0;1;1;5;5;true;1136;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;3;1;1;1;4;4;true;1092;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;2;2;1;1;7;7;true;1360;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;2;2;1;1;1;1;true;991;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;7;3;1;1;7;7;true;1270;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;7;3;1;1;1;1;true;935;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;7;3;1;1;3;3;true;1793;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;4;0;1;1;5;5;true;1506;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;5;1;1;1;1;1;true;851;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;3;1;1;1;2;2;true;1004;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;2;2;1;1;5;5;true;1933;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;1;3;1;1;2;2;true;1693;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;1;3;1;1;1;1;true;1022;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1254;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;4;0;1;1;2;2;true;1058;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;4;0;1;1;3;3;true;1837;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;1;3;1;1;2;2;true;2435;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;4;0;1;1;2;2;true;1099;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;6;2;1;1;7;7;true;2261;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;5;1;1;1;4;4;true;3273;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;6;2;1;1;2;2;true;920;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;2;2;1;1;2;2;true;1031;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;7;3;1;1;4;4;true;1173;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;6;2;1;1;5;5;true;1094;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;4;0;1;1;7;7;true;2295;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;2;2;1;1;2;2;true;1274;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;5;1;1;1;1;1;true;1565;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;1;3;1;1;6;6;true;1261;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;6;2;1;1;7;7;true;1473;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";10;2;2;1;1;4;4;true;1397;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;3;1;1;1;2;2;true;2161;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;1;3;1;1;4;4;true;2205;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";2;3;1;0;1;7;6;false;1665;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;3;1;1;1;4;4;true;2565;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;1;3;1;1;6;6;true;1127;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;2;2;1;1;5;5;true;1853;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;3;1;1;1;3;3;true;1191;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;1;3;1;1;3;3;true;1151;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;3;1;1;1;4;4;true;1547;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1200;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;3;1;1;1;3;3;true;1428;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;7;3;1;1;3;3;true;1105;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;3;1;1;1;1;1;true;1231;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;2;2;1;1;4;4;true;1645;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;6;2;1;1;3;3;true;1586;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";4;7;3;1;1;6;6;true;1116;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Dynamic;5;1;1;1;1;1;true;1078;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;5;1;1;1;4;4;true;1517;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";8;2;2;1;1;5;5;true;1127;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";6;4;0;1;1;4;4;true;1090;
