"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;1;3;1;1;4;4;true;3308;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;4;0;1;1;1;1;true;6574;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;4;0;1;1;3;3;true;4177;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;4;0;1;1;2;2;true;4356;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;6;2;1;1;6;6;true;2448;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;1;3;1;1;1;1;true;1713;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;6;2;1;1;1;1;true;5621;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;3;1;1;1;6;6;true;2053;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;5;1;1;1;3;3;true;1885;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;1;3;1;1;2;2;true;1479;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;5;1;1;1;7;7;true;2309;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;6;2;1;1;5;5;true;2023;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;4;0;1;1;1;1;true;2334;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;5;1;1;1;4;4;true;5042;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;4;0;1;1;1;1;true;4263;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;5;1;1;1;6;6;true;2914;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;1;3;1;1;5;5;true;1362;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;6;2;1;1;5;5;true;10786;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;6;2;1;1;4;4;true;4669;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;2;2;1;1;6;6;true;2789;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;4;0;1;1;2;2;true;2242;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;1;3;0;1;5;1;false;1279;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;7;3;1;1;6;6;true;3670;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;1;3;1;1;5;5;true;1273;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;3;1;1;1;5;5;true;3875;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;1;3;1;1;3;3;true;1613;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;5;1;1;1;2;2;true;7125;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;2;2;1;1;7;7;true;1566;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;3;1;1;1;2;2;true;2317;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;4;0;1;1;2;2;true;1222;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;1;3;1;1;1;1;true;1389;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;6;2;1;1;4;4;true;1902;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;7;3;1;1;3;3;true;1552;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;5;1;1;1;1;1;true;1462;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;6;2;1;1;3;3;true;2674;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;3;1;1;1;1;1;true;2216;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;6;2;1;1;1;1;true;1821;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;7;3;1;1;1;1;true;1310;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;6;2;1;1;7;7;true;1492;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;6;2;1;1;1;1;true;1605;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;1;3;1;1;2;2;true;2838;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;4;0;1;1;7;7;true;2081;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;1;3;1;1;6;6;true;2036;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;3;1;1;1;3;3;true;2079;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;3;1;1;1;1;1;true;1768;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;7;3;1;1;4;4;true;1834;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;2;2;1;1;7;7;true;2164;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;3;1;1;1;3;3;true;2012;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;4;0;1;1;3;3;true;1624;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;6;2;1;1;3;3;true;2904;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;6;2;1;1;5;5;true;2393;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;6;2;1;1;5;5;true;2002;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;3;1;1;1;1;1;true;4127;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;5;1;1;1;4;4;true;4750;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;1;3;1;1;5;5;true;1371;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;1;3;1;1;6;6;true;2517;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;2;2;1;1;3;3;true;1672;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;4;0;1;1;5;5;true;1765;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;2;2;1;1;6;6;true;2700;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;2;2;1;1;3;3;true;2128;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;5;1;1;1;4;4;true;2885;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;6;2;1;1;4;4;true;2077;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;5;1;1;1;1;1;true;1707;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;2;2;1;1;1;1;true;1678;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;1;3;1;1;5;5;true;1523;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;5;1;1;1;6;6;true;2342;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;4;0;1;1;1;1;true;1563;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;7;3;1;1;1;1;true;1558;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;6;2;1;1;2;2;true;1629;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;6;2;1;1;2;2;true;2009;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;5;1;1;1;2;2;true;1883;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;5;1;1;1;3;3;true;2743;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;4;0;1;1;2;2;true;1847;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;1;3;1;1;2;2;true;1466;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;7;3;1;1;5;5;true;1799;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;7;3;1;1;4;4;true;1775;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;2;2;1;1;4;4;true;1692;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;1;3;1;1;2;2;true;1277;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;3;1;1;1;2;2;true;2959;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;4;0;1;1;5;5;true;2357;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;6;2;1;1;2;2;true;2133;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;3;1;1;1;1;1;true;1220;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;2;2;1;1;3;3;true;1155;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;5;1;1;1;7;7;true;5359;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;2;2;1;1;3;3;true;1585;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;6;2;1;1;7;7;true;1429;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;3;1;0;1;4;3;false;3775;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;3;1;1;1;4;4;true;2151;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;7;3;1;1;5;5;true;1874;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;2;2;1;1;6;6;true;1430;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;5;1;1;1;2;2;true;1918;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;5;1;1;1;7;7;true;3277;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;6;2;1;1;2;2;true;2141;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;3;1;1;1;5;5;true;2800;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;1;3;1;1;4;4;true;2143;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;7;3;1;1;1;1;true;1664;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;5;1;1;1;5;5;true;4279;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;5;1;1;1;3;3;true;1905;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;2;2;1;1;6;6;true;2812;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;7;3;1;1;2;2;true;2666;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;1;3;1;1;1;1;true;1463;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;7;3;1;1;7;7;true;2736;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;3;1;1;1;7;7;true;1601;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;7;3;1;1;7;7;true;1694;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;2;2;1;1;2;2;true;1848;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;3;1;1;1;4;4;true;1712;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;5;1;1;1;2;2;true;2398;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;1;3;1;1;7;7;true;1675;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;5;1;1;1;5;5;true;1603;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;7;3;1;1;5;5;true;1355;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;7;3;1;1;7;7;true;1247;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;7;3;1;1;7;7;true;1078;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;3;1;1;1;1;1;true;1725;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;3;1;1;1;7;7;true;2031;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;3;1;1;1;3;3;true;2259;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;2;2;1;1;5;5;true;2288;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;2;2;1;1;7;7;true;1287;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;2;2;1;1;1;1;true;2509;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;1;3;1;1;7;7;true;1361;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;6;2;1;1;7;7;true;1652;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;4;0;1;1;1;1;true;1340;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;4;0;1;1;3;3;true;1638;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;3;1;1;1;5;5;true;1164;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;4;0;1;1;3;3;true;1273;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;7;3;1;1;6;6;true;1730;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;7;3;1;1;1;1;true;1258;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;4;0;1;1;5;5;true;3981;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;5;1;1;1;3;3;true;1356;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;7;3;1;1;3;3;true;1251;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;7;3;1;1;1;1;true;1426;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;7;3;1;1;2;2;true;1143;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;3;1;1;1;5;5;true;2028;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;7;3;1;1;6;6;true;1520;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;1;3;1;1;6;6;true;1483;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;2;2;1;1;1;1;true;2080;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;6;2;1;1;5;5;true;2016;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;2;2;1;1;3;3;true;1851;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;5;1;1;1;4;4;true;1744;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;4;0;1;1;5;5;true;1297;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;3;1;1;1;4;4;true;1663;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;2;2;1;1;7;7;true;1749;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;2;2;1;1;1;1;true;1261;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;7;3;1;1;7;7;true;1417;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;7;3;1;1;1;1;true;1553;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;7;3;1;1;3;3;true;3013;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;4;0;1;1;5;5;true;1527;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;5;1;1;1;1;1;true;1301;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;3;1;1;1;2;2;true;1564;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;2;2;1;1;5;5;true;2253;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;1;3;1;1;2;2;true;1433;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;1;3;1;1;1;1;true;2003;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;3;1;0;1;4;5;false;1304;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;4;0;1;1;2;2;true;2326;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;4;0;1;1;3;3;true;1352;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;1;3;1;1;2;2;true;1449;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;4;0;1;1;2;2;true;1969;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;6;2;1;1;7;7;true;1291;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;5;1;0;1;4;5;false;5314;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;6;2;1;1;2;2;true;1672;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;2;2;1;1;2;2;true;1044;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;7;3;1;1;4;4;true;1182;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;6;2;1;1;5;5;true;1143;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;4;0;1;1;7;7;true;1995;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;2;2;1;1;2;2;true;1669;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;5;1;1;1;1;1;true;2586;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;1;3;1;1;6;6;true;1514;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;6;2;1;1;7;7;true;1543;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";10;2;2;1;1;4;4;true;1609;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;3;1;1;1;2;2;true;3570;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;1;3;1;1;4;4;true;1317;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";2;3;1;1;1;7;7;true;3848;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;3;1;1;1;4;4;true;2369;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;1;3;1;1;6;6;true;1624;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;2;2;1;1;5;5;true;1812;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;3;1;1;1;3;3;true;1381;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;1;3;1;1;3;3;true;1540;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;3;1;1;1;4;4;true;1527;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;1;3;1;1;7;7;true;1484;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;3;1;1;1;3;3;true;1521;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;7;3;1;1;3;3;true;1290;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;3;1;1;1;1;1;true;1542;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;2;2;0;1;4;3;false;2296;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;6;2;1;1;3;3;true;1850;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";4;7;3;1;1;6;6;true;1475;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";Dynamic;5;1;1;1;1;1;true;1321;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;5;1;1;1;4;4;true;2139;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";8;2;2;1;1;5;5;true;1682;
"between 25 and (excluding) 30";"Other";"something else in natural sciences";"none";6;4;0;1;1;4;4;true;1538;
