"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;2;2;1;1;7;7;true;1329;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;6;2;1;1;6;6;true;2475;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;4;0;0;1;6;4;false;3558;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;5;1;1;1;2;2;true;2364;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;4;0;1;1;7;7;true;4326;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;7;3;1;1;7;7;true;2143;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;6;2;1;1;2;2;true;1742;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;4;0;1;1;1;1;true;2854;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;1;3;1;1;4;4;true;1670;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;4;0;1;1;1;1;true;4913;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;4;0;1;1;3;3;true;7317;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;4;0;1;1;2;2;true;4809;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;6;2;1;1;6;6;true;1726;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;1;3;1;1;1;1;true;1387;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;6;2;1;1;1;1;true;1395;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;3;1;1;1;6;6;true;6195;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;5;1;1;1;3;3;true;2193;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;1;3;1;1;2;2;true;1434;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;5;1;1;1;7;7;true;2266;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;6;2;1;1;5;5;true;1794;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;4;0;1;1;1;1;true;3800;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;5;1;1;1;4;4;true;2611;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;4;0;1;1;1;1;true;5219;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;5;1;1;1;6;6;true;1836;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;1;3;1;1;5;5;true;1478;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;6;2;1;1;5;5;true;1729;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;6;2;1;1;4;4;true;1891;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;2;2;1;1;6;6;true;1578;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;4;0;1;1;2;2;true;2280;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;1;3;1;1;5;5;true;1447;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;7;3;1;1;6;6;true;1494;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;1;3;1;1;5;5;true;1377;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;3;1;1;1;5;5;true;1879;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;1;3;1;1;3;3;true;1339;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;5;1;1;1;2;2;true;1869;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;2;2;1;1;7;7;true;1551;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;3;1;1;1;2;2;true;1411;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;4;0;1;1;2;2;true;4535;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;1;3;1;1;1;1;true;1566;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;6;2;1;1;4;4;true;1402;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;7;3;1;1;3;3;true;1468;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;5;1;1;1;1;1;true;1525;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;6;2;1;1;3;3;true;1583;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;3;1;1;1;1;1;true;1368;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;6;2;1;1;1;1;true;1560;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;7;3;1;1;1;1;true;1033;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;6;2;1;1;7;7;true;1583;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;6;2;1;1;1;1;true;1074;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;1;3;1;1;2;2;true;1341;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;4;0;1;1;7;7;true;4753;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;1;3;1;1;6;6;true;1625;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;3;1;1;1;3;3;true;1645;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;3;1;1;1;1;1;true;1432;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;7;3;1;1;4;4;true;1420;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;2;2;1;1;7;7;true;2517;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;3;1;1;1;3;3;true;2791;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;4;0;1;1;3;3;true;4153;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;6;2;1;1;3;3;true;1329;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;6;2;1;1;5;5;true;2023;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;6;2;1;1;5;5;true;2135;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;3;1;1;1;1;1;true;1507;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;5;1;1;1;4;4;true;1962;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;1;3;1;1;5;5;true;1787;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;1;3;1;1;6;6;true;1371;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;2;2;1;1;3;3;true;1668;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;4;0;1;1;5;5;true;2417;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;2;2;1;1;6;6;true;1444;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1177;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;5;1;1;1;4;4;true;2163;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;6;2;1;1;4;4;true;1292;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;5;1;1;1;1;1;true;1577;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;2;2;1;1;1;1;true;1214;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;1;3;1;1;5;5;true;1626;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;5;1;1;1;6;6;true;1927;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;4;0;1;1;1;1;true;2358;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;7;3;1;1;1;1;true;1065;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;6;2;1;1;2;2;true;1453;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;6;2;1;1;2;2;true;1340;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;5;1;1;1;2;2;true;1153;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;5;1;1;1;3;3;true;1270;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;4;0;1;1;2;2;true;1255;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;1;3;1;1;2;2;true;1273;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;7;3;1;1;5;5;true;1531;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;7;3;1;1;4;4;true;1389;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;2;2;1;1;4;4;true;1375;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;1;3;1;1;2;2;true;2036;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;3;1;1;1;2;2;true;1599;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;4;0;1;1;5;5;true;2768;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;6;2;1;1;2;2;true;1449;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;3;1;1;1;1;1;true;1336;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1205;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;5;1;1;1;7;7;true;2866;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;2;2;1;1;3;3;true;1317;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1378;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;3;1;1;1;4;4;true;1743;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1704;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;7;3;1;1;5;5;true;1499;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;2;2;1;1;6;6;true;1467;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;5;1;1;1;2;2;true;1257;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;5;1;1;1;7;7;true;2179;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;6;2;1;1;2;2;true;1328;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;3;1;1;1;5;5;true;1860;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;1;3;1;1;4;4;true;1654;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;7;3;1;1;1;1;true;900;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;5;1;1;1;5;5;true;2419;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;5;1;1;1;3;3;true;2020;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;2;2;1;1;6;6;true;1779;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;7;3;1;1;2;2;true;1132;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;1;3;1;1;1;1;true;809;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;7;3;1;1;7;7;true;1381;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;3;1;1;1;7;7;true;1535;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;7;3;1;1;7;7;true;1475;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;2;2;1;1;2;2;true;1052;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;3;1;1;1;4;4;true;1494;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;5;1;1;1;2;2;true;1733;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1447;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;5;1;1;1;5;5;true;1751;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;7;3;1;1;5;5;true;1511;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;7;3;1;1;7;7;true;1403;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;7;3;1;1;7;7;true;1508;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;3;1;1;1;1;1;true;1403;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;3;1;1;1;7;7;true;1674;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;3;1;1;1;3;3;true;1517;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;2;2;1;1;5;5;true;2090;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;2;2;1;1;7;7;true;1264;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;2;2;1;1;1;1;true;1185;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;1;3;1;1;7;7;true;1433;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;6;2;1;1;7;7;true;1305;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;4;0;1;1;1;1;true;2578;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;4;0;1;1;3;3;true;1856;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;3;1;1;1;5;5;true;2902;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;4;0;1;1;3;3;true;1215;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;7;3;1;1;6;6;true;1345;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;7;3;1;1;1;1;true;1008;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;4;0;1;1;5;5;true;3811;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;5;1;1;1;3;3;true;1161;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;7;3;1;1;3;3;true;1179;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;7;3;1;1;1;1;true;931;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;7;3;1;1;2;2;true;963;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;3;1;1;1;5;5;true;2100;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;7;3;1;1;6;6;true;1362;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;1;3;1;1;6;6;true;1225;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;2;2;1;1;1;1;true;1052;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;6;2;1;1;5;5;true;1404;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;2;2;1;1;3;3;true;1399;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;5;1;1;1;4;4;true;1594;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;4;0;1;1;5;5;true;3953;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;3;1;1;1;4;4;true;1708;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;2;2;1;1;7;7;true;1425;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;2;2;1;1;1;1;true;1105;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;7;3;1;1;7;7;true;1174;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;7;3;1;1;1;1;true;878;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;7;3;1;1;3;3;true;1065;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;4;0;1;1;5;5;true;1342;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;5;1;1;1;1;1;true;800;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;3;1;1;1;2;2;true;1177;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;2;2;1;1;5;5;true;1713;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;1;3;1;1;2;2;true;1163;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;1;3;1;1;1;1;true;943;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;3;1;1;1;4;4;true;1132;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;4;0;1;1;2;2;true;4352;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;4;0;1;1;3;3;true;880;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;1;3;1;1;2;2;true;1173;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;4;0;1;1;2;2;true;2555;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;6;2;1;1;7;7;true;2098;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;5;1;1;1;4;4;true;3406;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;6;2;1;1;2;2;true;1110;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;2;2;1;1;2;2;true;1075;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;7;3;1;1;4;4;true;1494;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;6;2;1;1;5;5;true;1254;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;4;0;1;1;7;7;true;3547;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;2;2;1;1;2;2;true;1231;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;5;1;1;1;1;1;true;3151;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;1;3;1;1;6;6;true;1882;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;6;2;1;1;7;7;true;1475;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";10;2;2;1;1;4;4;true;1291;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;3;1;1;1;2;2;true;2277;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;1;3;1;1;4;4;true;1642;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";2;3;1;1;1;7;7;true;2009;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;3;1;1;1;4;4;true;1535;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;1;3;1;1;6;6;true;1444;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;2;2;1;1;5;5;true;1344;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;3;1;1;1;3;3;true;1207;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;1;3;1;1;3;3;true;1373;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;3;1;1;1;4;4;true;1632;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Dynamic;1;3;1;1;7;7;true;1276;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;3;1;1;1;3;3;true;1399;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";6;7;3;1;1;3;3;true;1258;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";8;3;1;1;1;1;1;true;1215;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";4;2;2;1;1;4;4;true;1409;
