"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;7;2;1;7;1;false;663;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;6;1;false;720;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;9;1;false;583;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;4;1;false;762;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;628;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;840;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;784;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;7;1;false;704;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;9;1;false;587;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;6;1;false;573;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;9;1;false;756;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;4;1;false;552;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;2;1;false;1251;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;3;1;false;515;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;6;1;false;1029;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;2;1;false;615;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;2;1;false;792;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;619;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;3;1;false;571;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;9;1;false;649;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;2;1;false;787;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;1;1;true;1038;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;4;1;false;699;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;673;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;2;1;false;580;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;1;1;true;656;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;8;1;false;545;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;10;1;false;629;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;3;1;false;1005;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;9;1;false;726;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;3;1;false;666;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;5;1;false;634;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;7;1;false;623;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;7;1;false;669;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;6;1;false;752;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;5;1;false;537;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;3;1;false;687;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;515;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;7;1;false;946;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;582;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;5;1;false;744;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;3;1;false;731;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;9;1;false;623;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;563;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;5;1;false;1142;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;2;1;false;746;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;608;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;7;1;false;692;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;1;1;true;908;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;696;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;10;1;false;1408;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;645;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;10;1;false;648;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;1;1;true;686;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;1331;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;1171;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;1586;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;8;1;false;666;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;754;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;746;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;10;1;false;1171;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;5;1;false;689;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;4;1;false;1110;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;3;1;false;1019;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;3;1;false;605;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;600;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;8;1;false;634;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;7;1;false;1097;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;8;1;false;558;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;560;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;4;1;false;1072;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;2;1;false;773;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;7;1;false;747;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;1;1;true;727;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;3;1;false;852;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;596;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;4;1;false;560;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;4;1;false;1126;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;3;1;false;626;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;7;1;false;581;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;8;1;false;547;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;4;1;false;544;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;10;1;false;571;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;8;1;false;1462;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;5;1;false;556;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;1;1;true;1259;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;2;1;false;623;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;9;1;false;555;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;7;1;false;569;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;6;1;false;997;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;9;1;false;530;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;653;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;582;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;1;1;true;618;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;964;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;1;1;true;646;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;10;1;false;839;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;1;1;true;915;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;4;1;false;773;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;517;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;2;1;false;539;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;6;1;false;1161;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;8;1;false;633;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;8;1;false;892;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;5;1;false;563;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;9;1;false;831;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;7;1;false;777;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;10;1;false;681;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;3;1;false;874;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;1003;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;5;1;false;545;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;8;1;false;994;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;1;1;true;696;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;5;1;false;581;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;519;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;766;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;4;1;false;737;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;5;1;false;1009;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;4;1;false;1063;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;1076;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;6;1;false;830;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;9;1;false;603;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;3;1;false;1074;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;1343;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;543;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;4;1;false;751;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;4;1;false;682;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;3;1;false;691;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;10;1;false;670;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;8;1;false;656;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;7;2;1;9;1;false;597;
