"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";8;7;2;1;9;1;false;834;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;6;1;false;1137;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;2;1;false;843;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;7;1;false;1025;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;2;1;false;920;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;3;1;false;1772;
"undefined";"undefined";"undefined";"undefined";2;8;3;1;4;1;false;1807;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;4;1;false;984;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;8;1;false;1190;
"undefined";"undefined";"undefined";"undefined";4;6;1;1;1;1;true;1132;
"undefined";"undefined";"undefined";"undefined";4;8;3;1;2;1;false;1423;
"undefined";"undefined";"undefined";"undefined";4;6;1;1;1;1;true;1110;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;7;1;false;1137;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;1;1;true;1042;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;9;1;false;1131;
"undefined";"undefined";"undefined";"undefined";4;9;4;1;2;1;false;625;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;9;1;false;955;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;9;1;false;1385;
"undefined";"undefined";"undefined";"undefined";8;9;4;1;5;1;false;675;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;2;1;false;868;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;6;1;false;1029;
"undefined";"undefined";"undefined";"undefined";2;7;2;1;4;1;false;975;
"undefined";"undefined";"undefined";"undefined";6;9;4;1;6;1;false;853;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;2;1;false;1124;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;7;1;false;684;
"undefined";"undefined";"undefined";"undefined";8;9;4;1;1;1;true;581;
"undefined";"undefined";"undefined";"undefined";8;1;4;1;7;1;false;723;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;7;1;false;879;
"undefined";"undefined";"undefined";"undefined";2;7;2;1;3;1;false;1017;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;8;1;false;974;
"undefined";"undefined";"undefined";"undefined";2;9;4;1;6;1;false;771;
