"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";30;1;118.0;1;7;1;false;631;
"undefined";"undefined";"undefined";"undefined";20;7;81.0;1;4;1;false;1117;
"undefined";"undefined";"undefined";"undefined";40;5;181.0;1;3;1;false;1277;
"undefined";"undefined";"undefined";"undefined";30;8;127.0;1;5;1;false;693;
"undefined";"undefined";"undefined";"undefined";10;2;26.0;1;4;1;false;914;
"undefined";"undefined";"undefined";"undefined";10;4;37.0;1;4;1;false;1129;
"undefined";"undefined";"undefined";"undefined";20;6;87.0;1;6;1;false;964;
"undefined";"undefined";"undefined";"undefined";40;2;183.0;1;1;1;true;769;
"undefined";"undefined";"undefined";"undefined";30;9;141.0;1;1;1;true;668;
"undefined";"undefined";"undefined";"undefined";40;4;175.0;1;9;1;false;1108;
"undefined";"undefined";"undefined";"undefined";40;8;193.0;1;7;1;false;844;
"undefined";"undefined";"undefined";"undefined";10;5;29.0;1;9;1;false;842;
"undefined";"undefined";"undefined";"undefined";40;5;183.0;1;9;1;false;1533;
"undefined";"undefined";"undefined";"undefined";30;3;120.0;1;1;1;true;902;
"undefined";"undefined";"undefined";"undefined";10;5;28.0;1;1;1;true;892;
"undefined";"undefined";"undefined";"undefined";20;1;69.0;1;5;1;false;625;
"undefined";"undefined";"undefined";"undefined";30;8;140.0;1;1;1;true;869;
"undefined";"undefined";"undefined";"undefined";20;4;69.0;1;1;1;true;1019;
"undefined";"undefined";"undefined";"undefined";30;9;137.0;1;7;1;false;665;
"undefined";"undefined";"undefined";"undefined";30;8;127.0;1;2;1;false;785;
"undefined";"undefined";"undefined";"undefined";20;9;70.0;1;5;1;false;574;
"undefined";"undefined";"undefined";"undefined";30;4;121.0;1;8;1;false;945;
"undefined";"undefined";"undefined";"undefined";10;8;20.0;1;6;1;false;837;
"undefined";"undefined";"undefined";"undefined";30;6;136.0;1;1;1;true;1339;
"undefined";"undefined";"undefined";"undefined";20;9;74.0;1;9;1;false;677;
"undefined";"undefined";"undefined";"undefined";30;2;118.0;1;3;1;false;789;
"undefined";"undefined";"undefined";"undefined";30;5;120.0;1;2;1;false;1085;
"undefined";"undefined";"undefined";"undefined";30;7;135.0;1;7;1;false;909;
"undefined";"undefined";"undefined";"undefined";30;1;124.0;1;6;1;false;627;
"undefined";"undefined";"undefined";"undefined";40;9;190.0;1;9;1;false;778;
"undefined";"undefined";"undefined";"undefined";40;6;189.0;1;4;1;false;1075;
"undefined";"undefined";"undefined";"undefined";40;8;168.0;1;1;1;true;811;
"undefined";"undefined";"undefined";"undefined";20;8;92.0;1;4;1;false;886;
"undefined";"undefined";"undefined";"undefined";10;7;23.0;1;9;1;false;938;
"undefined";"undefined";"undefined";"undefined";20;5;91.0;1;6;1;false;1076;
"undefined";"undefined";"undefined";"undefined";10;2;22.0;1;5;1;false;633;
"undefined";"undefined";"undefined";"undefined";10;9;37.0;1;7;1;false;670;
"undefined";"undefined";"undefined";"undefined";40;2;185.0;1;5;1;false;853;
"undefined";"undefined";"undefined";"undefined";40;7;173.0;1;6;1;false;954;
"undefined";"undefined";"undefined";"undefined";20;3;75.0;1;4;1;false;1697;
"undefined";"undefined";"undefined";"undefined";40;3;174.0;1;4;1;false;1167;
"undefined";"undefined";"undefined";"undefined";10;1;29.0;1;7;1;false;637;
"undefined";"undefined";"undefined";"undefined";20;2;77.0;1;5;1;false;1096;
"undefined";"undefined";"undefined";"undefined";40;4;167.0;1;7;1;false;1495;
"undefined";"undefined";"undefined";"undefined";30;6;141.0;1;2;1;false;3070;
"undefined";"undefined";"undefined";"undefined";10;5;40.0;1;5;1;false;1068;
"undefined";"undefined";"undefined";"undefined";40;4;191.0;1;3;1;false;1253;
"undefined";"undefined";"undefined";"undefined";10;4;42.0;1;6;1;false;1058;
"undefined";"undefined";"undefined";"undefined";40;1;176.0;1;5;1;false;892;
"undefined";"undefined";"undefined";"undefined";40;7;168.0;1;9;1;false;1094;
"undefined";"undefined";"undefined";"undefined";30;7;130.0;1;7;1;false;1034;
"undefined";"undefined";"undefined";"undefined";30;5;121.0;1;1;1;true;1013;
"undefined";"undefined";"undefined";"undefined";10;3;31.0;1;3;1;false;932;
"undefined";"undefined";"undefined";"undefined";40;8;182.0;1;5;1;false;945;
"undefined";"undefined";"undefined";"undefined";10;3;30.0;1;5;1;false;1168;
"undefined";"undefined";"undefined";"undefined";30;4;128.0;1;6;1;false;1515;
"undefined";"undefined";"undefined";"undefined";10;9;26.0;1;2;1;false;659;
"undefined";"undefined";"undefined";"undefined";20;2;91.0;1;8;1;false;726;
"undefined";"undefined";"undefined";"undefined";20;9;76.0;1;8;1;false;733;
"undefined";"undefined";"undefined";"undefined";10;1;21.0;1;2;1;false;626;
"undefined";"undefined";"undefined";"undefined";40;1;185.0;1;1;1;true;611;
"undefined";"undefined";"undefined";"undefined";10;9;23.0;1;7;1;false;562;
"undefined";"undefined";"undefined";"undefined";10;6;38.0;1;7;1;false;1152;
"undefined";"undefined";"undefined";"undefined";20;6;88.0;1;2;1;false;1156;
"undefined";"undefined";"undefined";"undefined";40;7;178.0;1;7;1;false;1970;
"undefined";"undefined";"undefined";"undefined";30;1;127.0;1;3;1;false;785;
"undefined";"undefined";"undefined";"undefined";10;2;39.0;1;1;1;true;747;
"undefined";"undefined";"undefined";"undefined";30;3;131.0;1;2;1;false;958;
"undefined";"undefined";"undefined";"undefined";10;6;29.0;1;5;1;false;831;
"undefined";"undefined";"undefined";"undefined";10;8;28.0;1;1;1;true;671;
"undefined";"undefined";"undefined";"undefined";20;1;78.0;1;4;1;false;691;
"undefined";"undefined";"undefined";"undefined";20;4;82.0;1;7;1;false;1133;
"undefined";"undefined";"undefined";"undefined";30;2;128.0;1;6;1;false;762;
"undefined";"undefined";"undefined";"undefined";30;1;123.0;1;4;1;false;609;
"undefined";"undefined";"undefined";"undefined";20;5;83.0;1;2;1;false;865;
"undefined";"undefined";"undefined";"undefined";20;8;75.0;1;8;1;false;802;
"undefined";"undefined";"undefined";"undefined";40;1;188.0;1;6;1;false;677;
"undefined";"undefined";"undefined";"undefined";40;7;183.0;1;8;1;false;1023;
"undefined";"undefined";"undefined";"undefined";20;3;72.0;1;8;1;false;742;
"undefined";"undefined";"undefined";"undefined";20;5;94.0;1;9;1;false;1338;
"undefined";"undefined";"undefined";"undefined";30;7;125.0;1;3;1;false;894;
"undefined";"undefined";"undefined";"undefined";30;7;130.0;1;4;1;false;949;
"undefined";"undefined";"undefined";"undefined";30;4;135.0;1;4;1;false;1246;
"undefined";"undefined";"undefined";"undefined";10;3;24.0;1;1;1;true;910;
"undefined";"undefined";"undefined";"undefined";30;6;120.0;1;7;1;false;1459;
"undefined";"undefined";"undefined";"undefined";40;8;170.0;1;5;1;false;741;
"undefined";"undefined";"undefined";"undefined";20;1;89.0;1;6;1;false;654;
"undefined";"undefined";"undefined";"undefined";40;2;188.0;1;4;1;false;951;
"undefined";"undefined";"undefined";"undefined";20;7;86.0;1;2;1;false;1016;
"undefined";"undefined";"undefined";"undefined";20;7;81.0;1;8;1;false;881;
"undefined";"undefined";"undefined";"undefined";40;3;178.0;1;8;1;false;995;
"undefined";"undefined";"undefined";"undefined";30;7;140.0;1;2;1;false;1308;
"undefined";"undefined";"undefined";"undefined";30;2;140.0;1;5;1;false;869;
"undefined";"undefined";"undefined";"undefined";20;7;79.0;1;9;1;false;1163;
"undefined";"undefined";"undefined";"undefined";10;4;25.0;1;4;1;false;863;
"undefined";"undefined";"undefined";"undefined";30;9;137.0;1;6;1;false;722;
"undefined";"undefined";"undefined";"undefined";10;8;36.0;1;1;1;true;830;
"undefined";"undefined";"undefined";"undefined";40;1;191.0;1;5;1;false;701;
"undefined";"undefined";"undefined";"undefined";40;6;175.0;1;8;1;false;1118;
"undefined";"undefined";"undefined";"undefined";10;2;34.0;1;3;1;false;745;
"undefined";"undefined";"undefined";"undefined";10;5;42.0;1;6;1;false;1301;
"undefined";"undefined";"undefined";"undefined";10;8;29.0;1;1;1;true;1023;
"undefined";"undefined";"undefined";"undefined";30;6;121.0;1;4;1;false;914;
"undefined";"undefined";"undefined";"undefined";30;1;137.0;1;7;1;false;720;
"undefined";"undefined";"undefined";"undefined";20;3;92.0;1;8;1;false;782;
"undefined";"undefined";"undefined";"undefined";10;1;36.0;1;9;1;false;645;
"undefined";"undefined";"undefined";"undefined";10;2;19.0;1;1;1;true;824;
"undefined";"undefined";"undefined";"undefined";20;8;78.0;1;2;1;false;1028;
"undefined";"undefined";"undefined";"undefined";10;6;19.0;1;9;1;false;946;
"undefined";"undefined";"undefined";"undefined";30;9;135.0;1;4;1;false;675;
"undefined";"undefined";"undefined";"undefined";30;3;120.0;1;2;1;false;1077;
