"Age";"Status";"Studies";"YearsOfExperience";Length;Segment;Row;Density;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";20;4;3;23;1;4;1;false;517;
"undefined";"undefined";"undefined";"undefined";0;3;2;40;1;3;1;false;861;
"undefined";"undefined";"undefined";"undefined";0;0;7;17;1;8;1;false;625;
"undefined";"undefined";"undefined";"undefined";0;4;7;33;1;8;1;false;529;
"undefined";"undefined";"undefined";"undefined";20;3;6;27;1;7;1;false;1285;
"undefined";"undefined";"undefined";"undefined";20;4;2;27;1;3;1;false;578;
"undefined";"undefined";"undefined";"undefined";0;4;6;38;1;7;1;false;676;
"undefined";"undefined";"undefined";"undefined";20;4;6;18;1;7;1;false;730;
"undefined";"undefined";"undefined";"undefined";0;3;0;26;1;1;1;true;584;
"undefined";"undefined";"undefined";"undefined";20;4;2;26;1;3;1;false;675;
"undefined";"undefined";"undefined";"undefined";20;4;5;25;1;6;1;false;650;
"undefined";"undefined";"undefined";"undefined";0;1;0;27;1;1;1;true;654;
"undefined";"undefined";"undefined";"undefined";0;3;2;38;1;3;1;false;739;
"undefined";"undefined";"undefined";"undefined";20;1;7;33;1;8;1;false;641;
"undefined";"undefined";"undefined";"undefined";20;0;1;11;1;2;1;false;582;
"undefined";"undefined";"undefined";"undefined";20;0;5;27;1;6;1;false;607;
"undefined";"undefined";"undefined";"undefined";0;3;1;34;1;2;1;false;706;
"undefined";"undefined";"undefined";"undefined";20;0;4;25;1;5;1;false;573;
"undefined";"undefined";"undefined";"undefined";0;2;2;38;1;3;1;false;821;
"undefined";"undefined";"undefined";"undefined";20;4;7;12;1;8;1;false;691;
"undefined";"undefined";"undefined";"undefined";20;0;8;25;1;9;1;false;645;
"undefined";"undefined";"undefined";"undefined";0;2;2;39;1;3;1;false;759;
"undefined";"undefined";"undefined";"undefined";0;1;7;31;1;8;1;false;686;
"undefined";"undefined";"undefined";"undefined";0;0;4;37;1;5;1;false;605;
"undefined";"undefined";"undefined";"undefined";20;3;2;30;1;3;1;false;892;
"undefined";"undefined";"undefined";"undefined";0;2;6;39;1;7;1;false;760;
"undefined";"undefined";"undefined";"undefined";0;3;3;47;1;4;1;false;755;
"undefined";"undefined";"undefined";"undefined";0;0;8;18;1;9;1;false;966;
"undefined";"undefined";"undefined";"undefined";20;2;3;33;1;4;1;false;840;
"undefined";"undefined";"undefined";"undefined";0;1;2;37;1;3;1;false;784;
"undefined";"undefined";"undefined";"undefined";0;3;1;33;1;2;1;false;581;
"undefined";"undefined";"undefined";"undefined";0;4;6;38;1;7;1;false;658;
"undefined";"undefined";"undefined";"undefined";20;2;7;27;1;8;1;false;1041;
"undefined";"undefined";"undefined";"undefined";20;4;1;26;1;2;1;false;589;
"undefined";"undefined";"undefined";"undefined";0;0;6;39;1;7;1;false;638;
"undefined";"undefined";"undefined";"undefined";0;4;0;26;1;1;1;true;572;
"undefined";"undefined";"undefined";"undefined";0;2;5;45;1;6;1;false;718;
"undefined";"undefined";"undefined";"undefined";0;2;6;38;1;7;1;false;677;
"undefined";"undefined";"undefined";"undefined";0;1;4;45;1;5;1;false;734;
"undefined";"undefined";"undefined";"undefined";20;4;6;18;1;7;1;false;773;
"undefined";"undefined";"undefined";"undefined";20;0;6;27;1;7;1;false;842;
"undefined";"undefined";"undefined";"undefined";20;0;8;26;1;9;1;false;724;
"undefined";"undefined";"undefined";"undefined";20;3;1;34;1;2;1;false;921;
"undefined";"undefined";"undefined";"undefined";20;1;6;32;1;7;1;false;772;
"undefined";"undefined";"undefined";"undefined";0;3;8;27;1;9;1;false;574;
"undefined";"undefined";"undefined";"undefined";20;0;5;27;1;6;1;false;521;
"undefined";"undefined";"undefined";"undefined";20;0;7;26;1;8;1;false;530;
"undefined";"undefined";"undefined";"undefined";0;3;5;47;1;6;1;false;854;
"undefined";"undefined";"undefined";"undefined";0;0;2;39;1;3;1;false;816;
"undefined";"undefined";"undefined";"undefined";0;2;0;27;1;1;1;true;621;
"undefined";"undefined";"undefined";"undefined";0;0;7;33;1;8;1;false;709;
"undefined";"undefined";"undefined";"undefined";0;0;2;37;1;3;1;false;830;
"undefined";"undefined";"undefined";"undefined";20;1;1;20;1;2;1;false;767;
"undefined";"undefined";"undefined";"undefined";20;3;3;34;1;4;1;false;845;
"undefined";"undefined";"undefined";"undefined";20;3;5;31;1;6;1;false;791;
"undefined";"undefined";"undefined";"undefined";20;1;5;33;1;6;1;false;739;
"undefined";"undefined";"undefined";"undefined";20;0;0;6;1;1;1;true;712;
"undefined";"undefined";"undefined";"undefined";0;2;0;26;1;1;1;true;617;
"undefined";"undefined";"undefined";"undefined";20;2;6;32;1;7;1;false;1045;
"undefined";"undefined";"undefined";"undefined";0;4;7;33;1;8;1;false;579;
"undefined";"undefined";"undefined";"undefined";20;1;4;33;1;5;1;false;730;
"undefined";"undefined";"undefined";"undefined";0;1;6;39;1;7;1;false;732;
"undefined";"undefined";"undefined";"undefined";0;3;0;25;1;1;1;true;585;
"undefined";"undefined";"undefined";"undefined";20;3;8;12;1;9;1;false;875;
"undefined";"undefined";"undefined";"undefined";20;1;7;30;1;8;1;false;672;
"undefined";"undefined";"undefined";"undefined";0;2;8;24;1;9;1;false;661;
"undefined";"undefined";"undefined";"undefined";0;0;6;40;1;7;1;false;654;
"undefined";"undefined";"undefined";"undefined";20;3;4;30;1;5;1;false;597;
"undefined";"undefined";"undefined";"undefined";0;2;7;33;1;8;1;false;1002;
"undefined";"undefined";"undefined";"undefined";20;3;7;18;1;8;1;false;706;
"undefined";"undefined";"undefined";"undefined";20;3;6;26;1;7;1;false;715;
"undefined";"undefined";"undefined";"undefined";20;4;5;26;1;6;1;false;669;
"undefined";"undefined";"undefined";"undefined";20;2;7;26;1;8;1;false;714;
"undefined";"undefined";"undefined";"undefined";20;0;1;13;1;2;1;false;668;
"undefined";"undefined";"undefined";"undefined";20;4;1;26;1;2;1;false;638;
"undefined";"undefined";"undefined";"undefined";20;0;2;16;1;3;1;false;603;
"undefined";"undefined";"undefined";"undefined";20;1;8;26;1;9;1;false;755;
"undefined";"undefined";"undefined";"undefined";20;1;3;34;1;4;1;false;860;
"undefined";"undefined";"undefined";"undefined";20;4;8;6;1;9;1;false;560;
"undefined";"undefined";"undefined";"undefined";0;1;5;47;1;6;1;false;983;
"undefined";"undefined";"undefined";"undefined";20;2;4;32;1;5;1;false;800;
"undefined";"undefined";"undefined";"undefined";20;2;8;20;1;9;1;false;907;
"undefined";"undefined";"undefined";"undefined";20;4;6;19;1;7;1;false;768;
"undefined";"undefined";"undefined";"undefined";0;2;7;31;1;8;1;false;816;
"undefined";"undefined";"undefined";"undefined";0;1;5;45;1;6;1;false;791;
"undefined";"undefined";"undefined";"undefined";0;1;0;27;1;1;1;true;660;
"undefined";"undefined";"undefined";"undefined";0;3;8;24;1;9;1;false;710;
"undefined";"undefined";"undefined";"undefined";0;3;3;46;1;4;1;false;847;
"undefined";"undefined";"undefined";"undefined";20;4;4;26;1;5;1;false;680;
"undefined";"undefined";"undefined";"undefined";0;2;2;40;1;3;1;false;760;
"undefined";"undefined";"undefined";"undefined";0;0;4;46;1;5;1;false;867;
"undefined";"undefined";"undefined";"undefined";0;4;2;40;1;3;1;false;872;
"undefined";"undefined";"undefined";"undefined";0;1;8;25;1;9;1;false;813;
"undefined";"undefined";"undefined";"undefined";0;1;3;48;1;4;1;false;976;
"undefined";"undefined";"undefined";"undefined";20;1;0;13;1;1;1;true;634;
"undefined";"undefined";"undefined";"undefined";20;2;0;15;1;1;1;true;546;
"undefined";"undefined";"undefined";"undefined";20;4;0;25;1;1;1;true;647;
"undefined";"undefined";"undefined";"undefined";0;2;1;33;1;2;1;false;762;
"undefined";"undefined";"undefined";"undefined";0;4;8;24;1;9;1;false;593;
"undefined";"undefined";"undefined";"undefined";0;3;8;26;1;9;1;false;550;
"undefined";"undefined";"undefined";"undefined";0;1;0;26;1;1;1;true;726;
"undefined";"undefined";"undefined";"undefined";20;0;3;29;1;4;1;false;763;
"undefined";"undefined";"undefined";"undefined";20;1;0;12;1;1;1;true;677;
"undefined";"undefined";"undefined";"undefined";20;3;3;31;1;4;1;false;732;
"undefined";"undefined";"undefined";"undefined";20;4;5;25;1;6;1;false;549;
"undefined";"undefined";"undefined";"undefined";20;0;7;26;1;8;1;false;686;
"undefined";"undefined";"undefined";"undefined";0;3;6;37;1;7;1;false;696;
"undefined";"undefined";"undefined";"undefined";20;2;8;19;1;9;1;false;725;
"undefined";"undefined";"undefined";"undefined";0;2;8;24;1;9;1;false;573;
"undefined";"undefined";"undefined";"undefined";20;2;0;20;1;1;1;true;628;
"undefined";"undefined";"undefined";"undefined";20;1;4;33;1;5;1;false;658;
"undefined";"undefined";"undefined";"undefined";20;4;3;27;1;4;1;false;715;
"undefined";"undefined";"undefined";"undefined";20;0;1;13;1;2;1;false;704;
"undefined";"undefined";"undefined";"undefined";20;0;2;16;1;3;1;false;618;
"undefined";"undefined";"undefined";"undefined";20;1;6;32;1;7;1;false;697;
"undefined";"undefined";"undefined";"undefined";20;3;2;33;1;3;1;false;750;
"undefined";"undefined";"undefined";"undefined";0;1;2;39;1;3;1;false;673;
"undefined";"undefined";"undefined";"undefined";20;3;1;34;1;2;1;false;708;
"undefined";"undefined";"undefined";"undefined";0;4;2;40;1;3;1;false;701;
"undefined";"undefined";"undefined";"undefined";20;4;4;28;1;5;1;false;934;
"undefined";"undefined";"undefined";"undefined";0;0;0;25;1;1;1;true;706;
"undefined";"undefined";"undefined";"undefined";0;1;8;25;1;9;1;false;874;
"undefined";"undefined";"undefined";"undefined";0;0;7;33;1;8;1;false;610;
"undefined";"undefined";"undefined";"undefined";0;0;3;45;1;4;1;false;682;
"undefined";"undefined";"undefined";"undefined";20;1;8;25;1;9;1;false;890;
"undefined";"undefined";"undefined";"undefined";0;2;4;46;1;5;1;false;825;
"undefined";"undefined";"undefined";"undefined";0;0;1;33;1;2;1;false;867;
"undefined";"undefined";"undefined";"undefined";20;3;2;34;1;3;1;false;748;
"undefined";"undefined";"undefined";"undefined";0;3;5;47;1;6;1;false;748;
"undefined";"undefined";"undefined";"undefined";0;4;8;26;1;9;1;false;571;
"undefined";"undefined";"undefined";"undefined";20;1;8;25;1;9;1;false;800;
"undefined";"undefined";"undefined";"undefined";20;1;5;34;1;6;1;false;680;
"undefined";"undefined";"undefined";"undefined";0;3;6;41;1;7;1;false;682;
"undefined";"undefined";"undefined";"undefined";0;3;6;40;1;7;1;false;804;
"undefined";"undefined";"undefined";"undefined";0;4;3;46;1;4;1;false;617;
"undefined";"undefined";"undefined";"undefined";20;3;0;23;1;1;1;true;699;
"undefined";"undefined";"undefined";"undefined";0;4;5;46;1;6;1;false;657;
"undefined";"undefined";"undefined";"undefined";0;4;5;45;1;6;1;false;639;
"undefined";"undefined";"undefined";"undefined";20;3;4;34;1;5;1;false;930;
"undefined";"undefined";"undefined";"undefined";20;0;6;26;1;7;1;false;569;
"undefined";"undefined";"undefined";"undefined";0;1;7;32;1;8;1;false;731;
"undefined";"undefined";"undefined";"undefined";20;2;4;34;1;5;1;false;814;
"undefined";"undefined";"undefined";"undefined";20;0;2;20;1;3;1;false;589;
"undefined";"undefined";"undefined";"undefined";20;2;0;20;1;1;1;true;660;
"undefined";"undefined";"undefined";"undefined";20;0;5;23;1;6;1;false;627;
"undefined";"undefined";"undefined";"undefined";0;2;6;40;1;7;1;false;999;
"undefined";"undefined";"undefined";"undefined";0;2;8;23;1;9;1;false;614;
"undefined";"undefined";"undefined";"undefined";0;0;2;38;1;3;1;false;717;
"undefined";"undefined";"undefined";"undefined";0;0;5;48;1;6;1;false;703;
"undefined";"undefined";"undefined";"undefined";0;1;8;26;1;9;1;false;574;
"undefined";"undefined";"undefined";"undefined";0;2;0;27;1;1;1;true;723;
"undefined";"undefined";"undefined";"undefined";20;1;1;20;1;2;1;false;721;
"undefined";"undefined";"undefined";"undefined";0;2;1;33;1;2;1;false;711;
"undefined";"undefined";"undefined";"undefined";0;4;5;46;1;6;1;false;675;
"undefined";"undefined";"undefined";"undefined";20;1;5;32;1;6;1;false;796;
"undefined";"undefined";"undefined";"undefined";0;1;6;37;1;7;1;false;713;
"undefined";"undefined";"undefined";"undefined";20;4;8;6;1;9;1;false;691;
"undefined";"undefined";"undefined";"undefined";0;0;0;13;1;1;1;true;652;
"undefined";"undefined";"undefined";"undefined";0;3;4;47;1;5;1;false;786;
"undefined";"undefined";"undefined";"undefined";0;1;2;37;1;3;1;false;748;
"undefined";"undefined";"undefined";"undefined";0;3;4;47;1;5;1;false;849;
"undefined";"undefined";"undefined";"undefined";0;4;2;40;1;3;1;false;729;
"undefined";"undefined";"undefined";"undefined";20;2;1;27;1;2;1;false;828;
"undefined";"undefined";"undefined";"undefined";20;2;2;34;1;3;1;false;818;
"undefined";"undefined";"undefined";"undefined";0;4;7;33;1;8;1;false;690;
"undefined";"undefined";"undefined";"undefined";0;2;7;31;1;8;1;false;756;
"undefined";"undefined";"undefined";"undefined";20;1;3;34;1;4;1;false;731;
"undefined";"undefined";"undefined";"undefined";20;3;5;30;1;6;1;false;663;
"undefined";"undefined";"undefined";"undefined";20;4;1;27;1;2;1;false;594;
"undefined";"undefined";"undefined";"undefined";0;1;3;46;1;4;1;false;749;
"undefined";"undefined";"undefined";"undefined";0;1;4;46;1;5;1;false;750;
"undefined";"undefined";"undefined";"undefined";0;1;5;46;1;6;1;false;685;
"undefined";"undefined";"undefined";"undefined";0;4;0;25;1;1;1;true;721;
"undefined";"undefined";"undefined";"undefined";0;0;3;45;1;4;1;false;791;
"undefined";"undefined";"undefined";"undefined";20;4;0;27;1;1;1;true;697;
"undefined";"undefined";"undefined";"undefined";0;3;5;45;1;6;1;false;837;
"undefined";"undefined";"undefined";"undefined";20;3;5;32;1;6;1;false;932;
"undefined";"undefined";"undefined";"undefined";0;4;6;29;1;7;1;false;620;
"undefined";"undefined";"undefined";"undefined";20;4;7;12;1;8;1;false;629;
"undefined";"undefined";"undefined";"undefined";0;1;7;32;1;8;1;false;811;
"undefined";"undefined";"undefined";"undefined";0;0;8;25;1;9;1;false;632;
"undefined";"undefined";"undefined";"undefined";0;4;8;26;1;9;1;false;523;
"undefined";"undefined";"undefined";"undefined";20;1;4;33;1;5;1;false;1152;
"undefined";"undefined";"undefined";"undefined";20;4;4;26;1;5;1;false;745;
"undefined";"undefined";"undefined";"undefined";20;0;0;5;1;1;1;true;603;
"undefined";"undefined";"undefined";"undefined";20;0;6;27;1;7;1;false;672;
"undefined";"undefined";"undefined";"undefined";0;3;4;48;1;5;1;false;892;
"undefined";"undefined";"undefined";"undefined";0;0;4;47;1;5;1;false;827;
"undefined";"undefined";"undefined";"undefined";20;3;7;19;1;8;1;false;984;
"undefined";"undefined";"undefined";"undefined";0;1;1;33;1;2;1;false;712;
"undefined";"undefined";"undefined";"undefined";0;0;5;47;1;6;1;false;558;
"undefined";"undefined";"undefined";"undefined";20;3;0;23;1;1;1;true;619;
"undefined";"undefined";"undefined";"undefined";20;0;3;24;1;4;1;false;629;
"undefined";"undefined";"undefined";"undefined";20;0;7;26;1;8;1;false;700;
"undefined";"undefined";"undefined";"undefined";20;1;0;13;1;1;1;true;582;
"undefined";"undefined";"undefined";"undefined";20;4;3;25;1;4;1;false;699;
"undefined";"undefined";"undefined";"undefined";20;3;3;32;1;4;1;false;828;
"undefined";"undefined";"undefined";"undefined";0;4;4;32;1;5;1;false;535;
"undefined";"undefined";"undefined";"undefined";0;0;8;26;1;9;1;false;729;
"undefined";"undefined";"undefined";"undefined";20;1;7;32;1;8;1;false;1123;
"undefined";"undefined";"undefined";"undefined";0;4;4;47;1;5;1;false;674;
"undefined";"undefined";"undefined";"undefined";0;1;3;46;1;4;1;false;856;
"undefined";"undefined";"undefined";"undefined";0;1;1;34;1;2;1;false;694;
"undefined";"undefined";"undefined";"undefined";20;1;3;34;1;4;1;false;815;
"undefined";"undefined";"undefined";"undefined";20;2;5;33;1;6;1;false;1710;
"undefined";"undefined";"undefined";"undefined";20;4;8;6;1;9;1;false;715;
"undefined";"undefined";"undefined";"undefined";0;2;3;46;1;4;1;false;673;
"undefined";"undefined";"undefined";"undefined";0;3;1;32;1;2;1;false;772;
"undefined";"undefined";"undefined";"undefined";20;3;0;22;1;1;1;true;689;
"undefined";"undefined";"undefined";"undefined";20;3;8;11;1;9;1;false;899;
"undefined";"undefined";"undefined";"undefined";0;1;4;47;1;5;1;false;735;
"undefined";"undefined";"undefined";"undefined";20;0;4;26;1;5;1;false;795;
"undefined";"undefined";"undefined";"undefined";0;0;6;39;1;7;1;false;778;
"undefined";"undefined";"undefined";"undefined";20;3;6;25;1;7;1;false;886;
"undefined";"undefined";"undefined";"undefined";20;1;6;31;1;7;1;false;1052;
"undefined";"undefined";"undefined";"undefined";0;1;6;38;1;7;1;false;690;
"undefined";"undefined";"undefined";"undefined";20;0;0;6;1;1;1;true;523;
"undefined";"undefined";"undefined";"undefined";0;2;4;45;1;5;1;false;858;
"undefined";"undefined";"undefined";"undefined";0;3;2;41;1;3;1;false;801;
"undefined";"undefined";"undefined";"undefined";0;2;5;47;1;6;1;false;846;
"undefined";"undefined";"undefined";"undefined";20;2;1;28;1;2;1;false;714;
