"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;6;6;true;1327;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;1352;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1410;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1099;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1206;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;1299;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;4;4;true;1879;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;4;4;true;1439;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;5;5;true;1396;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;1387;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;1202;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;1009;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;6;6;true;1221;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;3;3;true;1383;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;999;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1101;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1330;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;4;4;true;1143;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1357;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;2059;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1222;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1354;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1696;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;1178;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;6;6;true;1420;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;1687;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;7;7;true;1384;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;1;1;true;1120;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;2;2;true;2363;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1284;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;4;4;true;1168;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;6;6;true;1343;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1227;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1317;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1373;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1478;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;7;7;true;1954;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;955;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1362;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;1;1;true;1031;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;3;3;true;1278;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;4;4;true;1184;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;6;6;true;1946;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1737;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1327;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;951;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;1;1;true;878;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1299;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;7;7;true;1225;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;1827;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1294;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;3;3;true;1123;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;951;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;960;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1269;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;1260;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;7;7;true;1506;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;1399;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;5;5;true;1286;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;5;5;true;2493;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1480;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;5;5;true;2177;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;7;7;true;1833;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;2045;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1209;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1878;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;1625;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1453;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;1418;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;3;3;true;1234;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;2098;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;2;2;true;971;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;1214;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1316;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;6;6;true;1510;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;7;7;true;1499;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1439;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1394;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1245;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;4;4;true;2282;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;4;4;true;1449;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;5;5;true;1346;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;4;4;true;1605;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;1254;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;1057;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;2;2;true;1050;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;1;1;true;1002;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;2052;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;952;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;6;6;true;1342;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;2;2;true;1132;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1775;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;865;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;5;5;true;1200;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;2;2;true;1326;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1401;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1885;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;2;2;true;1085;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;1003;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1299;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1653;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1235;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;901;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;3;3;true;1475;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1324;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1256;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;1;1;true;966;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;3;3;true;1577;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;982;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;3;3;true;1458;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;5;5;true;1317;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1542;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;1700;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;1466;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;5;5;true;1300;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;6;6;true;1181;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;4;4;true;1845;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;1;1;true;1901;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1389;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;6;6;true;1175;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1226;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1250;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;995;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1225;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;3;3;true;1585;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1173;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;7;7;true;1508;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1051;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1022;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;1041;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;1;1;true;957;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1469;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1354;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;1;1;true;1092;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;1;1;true;950;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;3;3;true;2268;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1276;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;1700;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1020;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;7;7;true;1455;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;5;5;true;1226;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1591;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;5;5;true;1185;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;2;2;true;1211;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;7;7;true;1412;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1494;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;2;2;true;1251;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1437;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1256;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1364;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;5;5;true;1169;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1296;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;7;7;true;1305;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;2029;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;2;2;true;1191;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;1;1;true;1325;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;2677;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;1534;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1065;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;3;3;true;1548;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;5;5;true;1212;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;1;1;true;1241;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1395;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;946;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1981;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1329;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;3;3;true;1446;
"between 25 and (excluding) 30";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;1144;
