"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1336;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;4;0;65;95;1;1;5;5;true;3494;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;4;0;65;95;1;1;1;1;true;1917;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;2069;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;1617;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;6;6;true;3333;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;2;2;0;100;1;1;6;6;true;1575;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;2608;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1589;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;2204;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1728;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;1441;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;4;4;true;3416;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;3;1;65;95;1;1;4;4;true;1993;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;3;1;65;95;1;1;5;5;true;1636;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;2552;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;1751;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;2146;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;6;2;0;100;1;1;6;6;true;1743;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;3;1;0;100;1;1;3;3;true;1546;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;3150;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1156;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;3329;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;4;0;0;100;1;1;4;4;true;2596;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1633;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;3029;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1516;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1893;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1486;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;1619;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;3;1;0;100;1;1;6;6;true;1408;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;2178;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;5;1;65;95;1;1;7;7;true;2954;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;1;1;true;1179;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;5;1;65;95;1;1;2;2;true;2491;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1636;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;4;0;0;100;1;1;4;4;true;4395;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;5;1;0;100;1;1;6;6;true;2248;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1576;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1563;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1803;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1514;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;2;2;0;100;1;1;7;7;true;1691;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1755;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1727;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;1;1;true;1876;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;3;3;true;1455;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;4;0;65;95;0;1;4;6;false;4259;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;4;0;65;95;1;1;6;6;true;5776;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1874;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;4;4;true;4769;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;3286;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;6;2;0;100;1;1;1;1;true;1757;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1818;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;5;1;65;95;1;1;7;7;true;2926;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;2115;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1533;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;3;3;true;1843;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;1544;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;1395;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;2146;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;1410;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;7;7;true;1367;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;1590;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;2;2;65;95;1;1;5;5;true;1757;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;2;2;0;100;1;1;5;5;true;1458;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1365;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;5;5;true;1548;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;3;1;65;95;1;1;7;7;true;1802;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1801;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1995;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1355;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;2999;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1455;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;1547;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;3;3;true;1378;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1576;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;6;2;65;95;1;1;2;2;true;2371;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;1654;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1681;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;5;1;0;100;1;1;6;6;true;3272;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;4;0;0;100;1;1;7;7;true;2100;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;2262;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1723;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1662;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;4;4;true;1786;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;2;2;65;95;1;1;4;4;true;1397;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;3;1;0;100;1;1;5;5;true;1588;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;3;1;0;100;1;1;4;4;true;1708;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;1815;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;1381;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;6;2;0;100;1;1;2;2;true;1964;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;5;1;0;100;1;1;1;1;true;1114;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;2265;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;1711;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;5;1;0;100;1;1;6;6;true;1633;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;4;0;65;95;0;1;2;7;false;3000;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;4709;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;2178;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;5;5;true;1829;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;4;0;65;95;1;1;2;2;true;3719;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1814;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;2413;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;2;2;true;1395;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;2012;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;2132;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1584;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1662;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;1679;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;3;3;true;2057;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;2520;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;3766;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;3;1;65;95;1;1;1;1;true;1803;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;4;0;65;95;1;1;3;3;true;2252;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1485;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;5;1;65;95;1;1;3;3;true;2145;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;5;5;true;2252;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1936;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;2085;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;1799;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;3;1;0;100;1;1;5;5;true;1335;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;4;0;0;100;1;1;6;6;true;1517;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;5;1;0;100;1;1;4;4;true;1547;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;3;1;65;95;1;1;1;1;true;1950;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1471;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;6;6;true;1484;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1844;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;3011;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1724;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1769;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;2;2;65;95;1;1;3;3;true;1470;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1108;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;7;7;true;1576;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1500;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1275;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;1904;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;1;1;true;1201;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1454;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1454;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;4;0;0;100;1;1;1;1;true;4412;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;4;0;0;100;1;1;1;1;true;1712;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;3;1;65;95;1;1;3;3;true;3243;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;2025;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;2251;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1947;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;2;2;65;95;1;1;7;7;true;1592;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;5;5;true;1700;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;2160;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;5;5;true;2388;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;3;1;0;100;1;1;2;2;true;1440;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;4;0;0;100;1;1;7;7;true;2323;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;3224;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;3;1;0;100;1;1;2;2;true;1605;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1635;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1574;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;2010;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;5;5;true;1668;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1485;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;3;1;0;100;1;1;7;7;true;1904;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;2596;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;2;2;true;1426;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;2;2;65;95;1;1;1;1;true;1304;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;1659;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;2279;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1380;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;10;4;0;65;95;1;1;3;3;true;3391;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;6;2;0;100;1;1;5;5;true;2373;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";Noise;6;4;0;65;95;1;1;1;1;true;2401;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1444;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1382;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1529;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;2190;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;3;3;true;1544;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;2492;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1753;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1768;
"between 35 and (excluding) 40";"Professional software developer";"undefined";"more than 5 years";No_Noise;14;4;0;0;100;1;1;2;2;true;1262;
