"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;7;7;true;1419;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;4;0;65;95;1;1;2;2;true;4947;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;6;6;true;1596;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;2;2;true;1381;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;2238;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;5;5;true;1440;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;6;6;true;2503;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;3999;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;5;1;0;100;1;1;2;2;true;1971;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;2381;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;4;4;true;1691;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;4;4;true;2514;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1007;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;4;0;65;95;1;1;5;5;true;2322;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;4;0;65;95;1;1;1;1;true;2985;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;1640;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;1528;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;6;6;true;2136;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;6;6;true;1388;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;1331;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1483;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1556;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1462;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;1306;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;4;4;true;1722;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;3;1;65;95;1;1;4;4;true;1377;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;3;1;65;95;1;1;5;5;true;1775;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;2566;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;3;1;65;95;0;1;3;4;false;1350;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;1885;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;6;6;true;1268;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;3;3;true;1310;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1242;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1086;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1439;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;4;4;true;1292;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1989;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;1891;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1204;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1321;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1372;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;1573;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;3;1;0;100;1;1;6;6;true;1420;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;1859;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;7;7;true;2037;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;1;1;true;977;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;2;2;true;1529;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1239;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;4;4;true;4916;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;6;6;true;1429;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1514;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1114;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1539;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1810;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;7;7;true;2203;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1230;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1406;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;1;1;true;1102;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;3;3;true;1749;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;4;0;65;95;1;1;4;4;true;3422;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;6;6;true;3629;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1593;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1381;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;941;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;1;1;true;907;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;2167;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;7;7;true;1813;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;1660;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1470;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;3;3;true;1301;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;919;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;1313;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1143;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;1165;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;7;7;true;1370;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;1387;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;5;5;true;1081;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;5;5;true;1369;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1214;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;5;5;true;1164;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;7;7;true;1859;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1318;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1274;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1179;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;2950;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1224;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;960;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;3;3;true;803;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1212;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;2;2;true;1426;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;1632;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1438;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;5;1;0;100;1;1;6;6;true;1628;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;7;7;true;1210;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1298;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1209;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1052;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;4;4;true;1262;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;4;4;true;1495;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;3;1;0;100;1;1;5;5;true;1080;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;4;4;true;1988;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;1150;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;983;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;2;2;true;769;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;1;1;true;1342;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;1237;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;1192;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;6;6;true;1348;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;4;0;65;95;1;1;2;2;true;2333;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;5;1;65;95;0;1;5;4;false;2363;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;1623;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;5;5;true;1185;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;2;2;true;3055;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1611;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1118;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;2;2;true;1032;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;1041;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1362;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1410;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1540;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;1950;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;3;3;true;1291;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;2788;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1691;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;1;1;true;1251;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;3;3;true;4659;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;938;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;3;3;true;1304;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;5;5;true;1134;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1666;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;1817;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;1231;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;5;5;true;1316;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;6;6;true;1067;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;4;4;true;1193;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;1;1;true;1272;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1139;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;6;6;true;1348;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1181;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1083;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;852;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1007;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;3;3;true;1241;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1032;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;7;7;true;1809;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1012;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;944;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;862;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;1;1;true;728;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1303;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1901;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;1;1;true;1504;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;1;1;true;839;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;6;3;1;65;95;0;1;3;1;false;1606;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1023;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;2386;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1534;
