"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;662;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;696;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1230;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;4;4;true;1008;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1119;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;990;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1483;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1104;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;887;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;861;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;3;1;0;100;1;1;6;6;true;825;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;870;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;7;7;true;1062;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;1;1;true;1081;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;2;2;true;1010;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1135;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;4;4;true;903;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;6;6;true;912;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;882;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1073;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1221;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;690;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;7;7;true;1363;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;827;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;904;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;1;1;true;844;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;3;3;true;766;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;4;0;65;95;1;1;4;4;true;756;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;6;6;true;955;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;923;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;0;1;4;5;false;871;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;1010;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;1;1;true;868;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1008;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;7;7;true;834;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;1021;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;785;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;3;3;true;893;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;829;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;833;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;960;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;868;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;7;7;true;996;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;869;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;5;5;true;1243;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;5;5;true;1040;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1391;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;5;5;true;918;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;7;7;true;1443;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1122;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;946;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;823;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;1192;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;841;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;789;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;3;3;true;694;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;4;4;true;1177;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;2;2;true;933;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;809;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;866;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;5;1;0;100;1;1;6;6;true;1067;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;7;7;true;717;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;866;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;784;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;864;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;0;1;4;5;false;876;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;4;4;true;1122;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;3;1;0;100;1;1;5;5;true;733;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;4;4;true;985;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;793;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;909;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;2;2;true;1062;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;1;1;true;857;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;883;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;997;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;6;6;true;764;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;4;0;65;95;1;1;2;2;true;735;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1370;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;5;1;0;100;1;1;1;1;true;989;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;5;5;true;1244;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;2;2;true;1107;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;971;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;935;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;2;2;true;828;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;836;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;834;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;4;4;true;1137;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;842;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;2;2;true;848;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;3;3;true;1079;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1277;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1076;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;3;1;65;95;1;1;1;1;true;829;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;3;3;true;1281;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;793;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;3;3;true;762;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;5;5;true;1046;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;906;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;6;6;true;853;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;839;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;3;1;0;100;1;1;5;5;true;905;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;6;6;true;927;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;5;1;0;100;1;1;4;4;true;923;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;1;1;true;971;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;0;1;6;5;false;1374;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;6;6;true;964;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;806;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;4;0;0;100;1;1;6;6;true;855;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;903;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;5;1;65;95;1;1;2;2;true;1077;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;2;2;65;95;1;1;3;3;true;856;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;1;1;true;753;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;7;7;true;1031;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;808;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;836;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;824;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;1;1;true;556;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1072;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;864;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;4;0;0;100;1;1;1;1;true;858;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;1;1;true;784;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;3;1;65;95;1;1;3;3;true;1273;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;740;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;798;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;833;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;7;7;true;1096;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;5;5;true;814;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;947;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;5;5;true;833;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;3;1;0;100;1;1;2;2;true;956;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;4;0;0;100;1;1;7;7;true;809;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1346;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;2;2;true;1253;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;998;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;957;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1003;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;5;5;true;920;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;762;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;7;7;true;1146;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;1049;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;2;2;true;818;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;2;2;65;95;1;1;1;1;true;901;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;945;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;1006;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1303;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;10;4;0;65;95;1;1;3;3;true;837;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;14;6;2;0;100;1;1;5;5;true;876;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";Noise;6;4;0;65;95;1;1;1;1;true;906;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;3;1;0;100;0;1;4;5;false;563;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;985;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;955;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;974;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;3;3;true;766;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;2;2;true;828;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1197;
"between 35 and (excluding) 40";"Professional software developer";"Computer science";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;858;
