"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;4;0;65;95;1;1;2;2;true;1307;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;5;1;0;100;1;1;1;1;true;1965;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;4;0;0;100;1;1;5;5;true;2938;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;1354;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;1;1;true;1332;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1640;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1726;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;5;1;65;95;1;1;6;6;true;1888;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;4;0;65;95;1;1;5;5;true;1531;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;3;1;65;95;1;1;6;6;true;1811;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;6;2;0;100;1;1;1;1;true;1310;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;6;6;true;1862;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;3;1;65;95;1;1;7;7;true;1246;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;4;0;65;95;1;1;2;2;true;1174;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;6;2;65;95;1;1;6;6;true;1086;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;3;1;0;100;1;1;2;2;true;3284;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;6;2;65;95;1;1;4;4;true;1085;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;2;2;65;95;1;1;5;5;true;2177;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;4;0;0;100;1;1;6;6;true;1356;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;4;0;0;100;1;1;3;3;true;2191;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;5;1;0;100;1;1;2;2;true;1403;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1609;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;3;1;65;95;1;1;4;4;true;2559;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;2;2;65;95;1;1;4;4;true;1623;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1501;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;4;0;65;95;1;1;5;5;true;1849;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;4;0;65;95;1;1;1;1;true;1545;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;5;1;0;100;1;1;1;1;true;1254;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;1769;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;5;1;65;95;1;1;6;6;true;1633;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;2;2;0;100;1;1;6;6;true;2043;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;6;2;0;100;1;1;7;7;true;1514;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1380;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;5;1;65;95;1;1;2;2;true;1366;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1418;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;1539;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;5;1;65;95;1;1;4;4;true;1685;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;3;1;65;95;1;1;4;4;true;1341;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;3;1;65;95;1;1;5;5;true;3073;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;1673;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;3;1;65;95;1;1;3;3;true;1139;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;1183;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;6;2;0;100;1;1;6;6;true;1378;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;3;1;0;100;1;1;3;3;true;1709;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1319;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;2;2;0;100;1;1;2;2;true;1126;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1580;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;4;0;0;100;1;1;4;4;true;1203;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;4;4;true;1829;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;5;1;65;95;1;1;5;5;true;1689;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;3;1;65;95;1;1;2;2;true;2240;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1524;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1575;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;1480;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;3;1;0;100;1;1;6;6;true;1459;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;3;1;0;100;1;1;6;6;true;1540;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;5;1;65;95;1;1;7;7;true;1802;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;2;2;0;100;1;1;1;1;true;1572;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;5;1;65;95;1;1;2;2;true;1824;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1178;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;4;0;0;100;1;1;4;4;true;1797;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;6;6;true;1399;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1862;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1331;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;4;4;true;1471;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1470;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;2;2;0;100;1;1;7;7;true;3552;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;1;1;true;1551;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1550;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;1;1;true;1214;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;2;2;0;100;1;1;3;3;true;1414;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;4;0;65;95;1;1;4;4;true;1136;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;4;0;65;95;1;1;6;6;true;1467;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1404;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;4;0;65;95;1;1;4;4;true;2566;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;1308;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;6;2;0;100;1;1;1;1;true;1159;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;3;1;65;95;1;1;4;4;true;1426;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;5;1;65;95;1;1;7;7;true;2182;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;3;1;65;95;1;1;6;6;true;1660;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;3;1;65;95;1;1;4;4;true;1329;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;4;0;65;95;1;1;3;3;true;1293;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;6;2;65;95;1;1;1;1;true;1227;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;1043;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;3077;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;1183;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;2;2;0;100;1;1;7;7;true;1680;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;2;2;65;95;1;1;7;7;true;1407;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;2;2;65;95;1;1;5;5;true;1559;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;2;2;0;100;1;1;5;5;true;1387;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1687;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;5;5;true;1438;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;3;1;65;95;1;1;7;7;true;1930;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;4;4;true;1434;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1159;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1230;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;4;0;0;100;1;1;3;3;true;2324;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;6;2;65;95;1;1;3;3;true;1712;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;2;2;65;95;1;1;3;3;true;1643;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;2;2;65;95;1;1;3;3;true;2550;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;4;4;true;1860;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;6;2;65;95;1;1;2;2;true;2237;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;6;2;65;95;1;1;4;4;true;1304;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1701;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;5;1;0;100;1;1;6;6;true;1668;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;4;0;0;100;1;1;7;7;true;1439;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1366;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1614;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1622;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;2;2;0;100;1;1;4;4;true;1621;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;2;2;65;95;1;1;4;4;true;2490;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;3;1;0;100;1;1;5;5;true;1059;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;3;1;0;100;1;1;4;4;true;1619;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;3;1;65;95;1;1;3;3;true;1620;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;2;2;0;100;1;1;1;1;true;1755;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;6;2;0;100;1;1;2;2;true;1360;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;1;1;true;1340;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;1394;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;2;2;true;1184;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;5;1;0;100;1;1;6;6;true;1331;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;4;0;65;95;1;1;2;2;true;1294;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;5;1;65;95;1;1;5;5;true;1679;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;5;1;0;100;1;1;1;1;true;2062;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;5;5;true;1217;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;4;0;65;95;1;1;2;2;true;1530;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1998;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1182;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;2;2;true;1399;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;6;2;0;100;1;1;2;2;true;2421;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1421;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;2;2;65;95;1;1;4;4;true;2767;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;3;1;65;95;1;1;4;4;true;1680;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;6;2;65;95;1;1;2;2;true;1723;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;5;1;65;95;1;1;3;3;true;1058;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1851;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1318;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;10;3;1;65;95;1;1;1;1;true;1447;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;4;0;65;95;1;1;3;3;true;1801;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1301;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;14;5;1;65;95;1;1;3;3;true;1537;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;6;2;65;95;1;1;5;5;true;1405;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1665;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;3;1;65;95;1;1;6;6;true;1856;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;4;0;0;100;1;1;3;3;true;1434;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;3;1;0;100;1;1;5;5;true;1394;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;4;0;0;100;1;1;6;6;true;1280;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;5;1;0;100;1;1;4;4;true;1221;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;6;3;1;65;95;1;1;1;1;true;1503;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1405;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;10;2;2;0;100;1;1;6;6;true;1448;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1600;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";No_Noise;14;4;0;0;100;1;1;6;6;true;1492;
