"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1104;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;4;0;0;100;1;1;4;4;true;1048;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;5;1;0;100;1;1;6;6;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;1072;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;4;4;true;1352;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1192;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;2;2;0;100;1;1;7;7;true;1544;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;1;1;true;1040;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;2;2;0;100;1;1;7;7;true;1496;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;1;1;true;912;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;2;2;0;100;1;1;3;3;true;1424;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;4;0;65;95;1;1;4;4;true;960;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;4;0;65;95;1;1;6;6;true;1288;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;1032;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;968;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;6;2;0;100;1;1;1;1;true;752;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;3;1;65;95;1;1;4;4;true;1448;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;5;1;65;95;1;1;7;7;true;1360;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;3;1;65;95;1;1;6;6;true;1504;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;3;1;65;95;1;1;4;4;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;4;0;65;95;1;1;3;3;true;936;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;1080;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;2;2;true;816;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;3;1;65;95;1;1;3;3;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;2;2;0;100;1;1;7;7;true;1224;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;2;2;65;95;1;1;7;7;true;1328;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;2;2;65;95;0;1;5;6;false;952;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;2;2;0;100;1;1;5;5;true;1312;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;2;2;0;100;1;1;4;4;true;1208;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;2;2;65;95;1;1;5;5;true;1232;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;3;1;65;95;1;1;7;7;true;1408;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;2;2;65;95;1;1;4;4;true;1080;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;4;0;0;100;1;1;6;6;true;1144;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;2;2;65;95;1;1;7;7;true;944;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;4;0;0;100;1;1;3;3;true;1416;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;6;2;65;95;1;1;3;3;true;872;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;2;2;65;95;1;1;3;3;true;944;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;2;2;65;95;1;1;3;3;true;744;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;4;4;true;1016;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;6;2;65;95;1;1;2;2;true;1240;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;6;2;65;95;1;1;4;4;true;1336;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;2;2;65;95;1;1;5;5;true;968;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;5;1;0;100;1;1;6;6;true;912;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;4;0;0;100;1;1;7;7;true;1008;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;1240;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1264;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;992;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;2;2;0;100;1;1;4;4;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;2;2;65;95;1;1;4;4;true;1032;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;3;1;0;100;1;1;5;5;true;1064;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;3;1;0;100;1;1;4;4;true;1568;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;3;1;65;95;1;1;3;3;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;2;2;0;100;1;1;1;1;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;6;2;0;100;1;1;2;2;true;977;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;5;1;0;100;1;1;1;1;true;992;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;1160;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;2;2;true;1080;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;5;1;0;100;1;1;6;6;true;1440;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;4;0;65;95;1;1;2;2;true;1097;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;5;1;65;95;1;1;5;5;true;1289;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;5;1;0;100;1;1;1;1;true;912;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;5;5;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;4;0;65;95;1;1;2;2;true;1377;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1304;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;1249;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;2;2;65;95;1;1;2;2;true;1216;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;6;2;0;100;1;1;2;2;true;760;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;6;2;0;100;1;1;7;7;true;1329;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;2;2;65;95;1;1;4;4;true;1656;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;3;1;65;95;1;1;4;4;true;1105;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;2;2;true;1040;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;5;1;65;95;1;1;3;3;true;1408;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1201;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1056;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;3;1;65;95;1;1;1;1;true;1152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;4;0;65;95;1;1;3;3;true;1641;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;960;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;5;1;65;95;1;1;3;3;true;1248;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;6;2;65;95;1;1;5;5;true;984;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;1369;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;3;1;65;95;1;1;6;6;true;1536;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;4;0;0;100;1;1;3;3;true;1105;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;3;1;0;100;1;1;5;5;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;4;0;0;100;1;1;6;6;true;1016;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;5;1;0;100;1;1;4;4;true;1072;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;3;1;65;95;1;1;1;1;true;1312;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1312;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;2;2;0;100;1;1;6;6;true;1008;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;4;0;0;100;0;1;6;5;false;896;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;5;1;65;95;1;1;2;2;true;1056;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;2;2;65;95;1;1;3;3;true;1376;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;2;2;65;95;1;1;1;1;true;904;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;7;7;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;880;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;968;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;992;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;3;1;65;95;1;1;1;1;true;624;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1000;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;4;0;0;100;1;1;1;1;true;1152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;4;0;0;100;1;1;1;1;true;664;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;3;1;65;95;1;1;3;3;true;1296;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;1;1;true;928;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;10;5;1;65;95;1;1;5;5;true;1152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;14;6;2;65;95;1;1;1;1;true;912;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;2;2;65;95;1;1;7;7;true;1496;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;2;2;0;100;1;1;5;5;true;1112;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1288;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;5;5;true;824;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;14;3;1;0;100;1;1;2;2;true;1040;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;10;4;0;0;100;1;1;7;7;true;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;5;1;65;95;1;1;5;5;true;1368;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;3;1;0;100;1;1;2;2;true;1152;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;Dynamic;5;1;65;95;1;1;3;3;true;840;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;992;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";Noise;6;6;2;65;95;1;1;3;3;true;1016;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;6;6;2;0;100;1;1;5;5;true;1160;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1000;
