"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;2;2;true;878;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;6;6;true;922;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;2;2;true;920;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;4;4;true;1202;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;5;5;true;1370;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;6;6;true;824;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;3;3;true;1050;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;2;2;true;784;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1150;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;4;4;true;1229;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;4;4;true;1518;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;760;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;5;5;true;1290;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;1;1;true;1100;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;1;1;true;667;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;0;1;7;6;false;1339;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;6;6;true;1415;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;6;6;true;1397;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;7;7;true;880;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;925;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;2;2;true;912;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;3;3;true;834;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;904;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;4;4;true;1034;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;4;4;true;1105;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;5;5;true;913;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;1185;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;3;3;true;1007;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;961;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;6;6;true;1671;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;3;3;true;966;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;814;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;811;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;7;7;true;1373;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;4;4;true;995;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;4;4;true;1017;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;5;5;true;1368;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;2;2;true;1154;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1175;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;931;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;744;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;6;6;true;1352;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;6;6;true;923;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;7;7;true;826;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;1;1;true;1013;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;2;2;true;875;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1089;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;4;4;true;979;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;6;6;true;1093;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1273;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;916;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;4;4;true;1379;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1574;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;7;7;true;1252;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;1;1;true;817;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;7;7;true;1152;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;1;1;true;870;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;3;3;true;1084;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;4;4;true;1218;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;6;6;true;1300;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;1051;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;0;1;4;3;false;1038;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;899;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;1;1;true;1000;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;4;4;true;1346;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;7;7;true;1410;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;6;6;true;1754;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;4;4;true;1381;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;3;3;true;1012;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;837;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;2;2;true;760;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;859;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;3;3;true;820;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;7;7;true;961;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;7;7;true;960;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;5;5;true;1560;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;5;5;true;1298;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;4;4;true;1446;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;5;5;true;1105;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;7;7;true;1115;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;4;4;true;1290;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;6;6;true;1116;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;7;7;true;746;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;0;1;3;4;false;1027;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;3;3;true;1127;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;3;3;true;1078;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;3;3;true;881;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;4;4;true;960;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;2;2;true;833;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;4;4;true;1009;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;0;1;5;6;false;1197;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;6;6;true;1060;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;7;7;true;1020;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;1193;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1181;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;863;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;4;4;true;1185;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;4;4;true;1516;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;5;5;true;1088;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;4;4;true;1668;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;3;3;true;1465;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;1;1;true;937;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;2;2;true;798;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;1;1;true;872;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;1333;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;2;2;true;883;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;6;6;true;1181;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;2;2;true;1178;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;5;5;true;1210;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;1;1;true;753;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;5;5;true;880;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;2;2;true;945;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1115;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;1016;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;2;2;true;971;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;2;2;true;758;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;7;7;true;862;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;4;4;true;1249;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;4;4;true;865;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;2;2;true;837;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;3;3;true;935;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;0;1;6;5;false;1130;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;950;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;1;1;true;1096;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;3;3;true;1330;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;821;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;3;3;true;694;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;5;5;true;991;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;951;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;6;6;true;1436;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;3;3;true;1094;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;5;5;true;1266;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;6;6;true;1129;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;4;4;true;1229;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;1;1;true;1235;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1076;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;6;6;true;1157;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1015;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;6;6;true;745;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;741;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;2;2;true;965;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;3;3;true;1043;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;1;1;true;807;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;7;7;true;924;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;599;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;826;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;854;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;1;1;true;745;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1145;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;941;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;1;1;true;846;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;1;1;true;789;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;3;3;true;1337;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;1;1;true;722;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;5;5;true;1130;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;1;1;true;717;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;7;7;true;1354;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;5;5;true;1276;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1150;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;5;5;true;1091;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;2;2;true;1057;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;7;7;true;961;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;5;5;true;1299;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;2;2;true;946;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;3;3;true;908;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1189;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;3;3;true;1013;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;5;5;true;976;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1382;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;7;7;true;1187;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;6;6;true;1467;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;2;2;true;996;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;1;1;true;879;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;7;7;true;988;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;5;5;true;1207;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;967;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;3;3;true;1111;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;5;5;true;1165;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;1;1;true;855;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1207;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;719;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;7;7;true;859;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;7;7;true;1017;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;3;3;true;1021;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;2;2;true;749;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;934;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;7;7;true;891;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;2;2;true;724;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;7;7;true;909;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;3;3;true;825;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;0;1;6;5;false;1451;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;826;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1173;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;6;6;true;766;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;0;1;5;4;false;1554;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;1;1;true;986;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;6;6;true;1710;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;5;5;true;1928;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;0;1;6;7;false;941;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;3;3;true;1193;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;5;5;true;1409;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;5;5;true;826;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;3;3;true;970;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;932;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;4;4;true;1005;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;964;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;7;7;true;1127;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;1;1;true;848;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;7;7;true;858;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;7;7;true;1002;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;4;4;true;1093;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;7;7;true;877;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;1;1;4;4;true;1267;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;2;2;true;878;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;7;7;true;1083;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;2;2;true;730;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;2;2;true;863;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;4;4;true;898;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;5;5;true;1294;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;1;1;true;832;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;7;7;true;802;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;6;6;true;937;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;0;1;7;6;false;900;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;3;3;true;965;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;0;1;6;5;false;1566;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;6;6;true;2117;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;3;3;true;780;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;5;5;true;1595;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;2;2;true;1062;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;5;5;true;1525;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;1;1;true;732;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;1;1;true;728;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;4;4;true;1100;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;7;7;true;978;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;2;2;true;951;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1316;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;7;7;true;1285;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;4;4;true;1701;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;3;3;true;1118;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;4;4;true;1083;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;6;6;true;1356;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;936;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;1;1;true;802;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;6;6;true;1114;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;2;2;true;833;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;2;2;65;95;0;1;4;5;false;1239;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;7;7;true;1106;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1370;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;1;1;true;852;
