"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;3;1;65;95;1;1;2;2;true;991;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;4;0;65;95;1;1;5;5;true;936;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;796;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;869;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;3;1;0;100;1;1;6;6;true;838;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;3;1;0;100;1;1;6;6;true;1292;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;5;1;65;95;1;1;7;7;true;1311;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;2;2;0;100;1;1;1;1;true;1034;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;5;1;65;95;1;1;2;2;true;843;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1193;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;4;0;0;100;1;1;4;4;true;1353;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;5;1;0;100;1;1;6;6;true;1249;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1159;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;1020;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;4;4;true;779;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;926;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;2;2;0;100;1;1;7;7;true;1406;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;1;1;true;943;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;2;2;0;100;1;1;7;7;true;1068;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;1;1;true;768;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;2;2;0;100;1;1;3;3;true;955;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;4;0;65;95;1;1;4;4;true;920;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;4;0;65;95;1;1;6;6;true;1205;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;1057;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1290;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;872;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;6;2;0;100;1;1;1;1;true;682;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;3;1;65;95;1;1;4;4;true;1335;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;5;1;65;95;1;1;7;7;true;1424;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;3;1;65;95;1;1;6;6;true;1346;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;3;1;65;95;1;1;4;4;true;942;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;4;0;65;95;1;1;3;3;true;938;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;6;2;65;95;1;1;1;1;true;868;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;2;2;true;680;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;870;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;3;1;65;95;1;1;3;3;true;932;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;2;2;0;100;1;1;7;7;true;1009;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;2;2;65;95;1;1;7;7;true;1217;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;2;2;65;95;1;1;5;5;true;1276;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;2;2;0;100;1;1;5;5;true;796;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;2;2;0;100;1;1;4;4;true;784;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;2;2;65;95;1;1;5;5;true;896;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;3;1;65;95;1;1;7;7;true;1393;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;2;2;65;95;1;1;4;4;true;957;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;4;0;0;100;1;1;6;6;true;1112;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1085;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;4;0;0;100;1;1;3;3;true;1139;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;6;2;65;95;1;1;3;3;true;960;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;2;2;65;95;1;1;3;3;true;845;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;3;3;true;764;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;4;4;true;836;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;6;2;65;95;1;1;2;2;true;844;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;6;2;65;95;1;1;4;4;true;751;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;5;5;true;986;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;5;1;0;100;1;1;6;6;true;1044;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;4;0;0;100;1;1;7;7;true;885;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;1013;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;901;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1056;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;2;2;0;100;1;1;4;4;true;1182;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;2;2;65;95;1;1;4;4;true;979;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;3;1;0;100;1;1;5;5;true;661;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;3;1;0;100;1;1;4;4;true;967;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;3;1;65;95;1;1;3;3;true;1210;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;2;2;0;100;1;1;1;1;true;889;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;6;2;0;100;1;1;2;2;true;796;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;5;1;0;100;1;1;1;1;true;704;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;956;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;2;2;true;950;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;5;1;0;100;1;1;6;6;true;1037;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;4;0;65;95;1;1;2;2;true;996;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;5;1;65;95;1;1;5;5;true;877;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;5;1;0;100;1;1;1;1;true;726;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;5;5;true;882;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;4;0;65;95;1;1;2;2;true;995;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;987;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;847;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;2;2;65;95;1;1;2;2;true;849;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;6;2;0;100;1;1;2;2;true;762;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;6;2;0;100;1;1;7;7;true;1017;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;2;2;65;95;1;1;4;4;true;1088;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;3;1;65;95;1;1;4;4;true;747;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;2;2;true;814;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;5;1;65;95;1;1;3;3;true;1028;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1336;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;891;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;3;1;65;95;1;1;1;1;true;949;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;4;0;65;95;1;1;3;3;true;944;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;816;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;5;1;65;95;1;1;3;3;true;809;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;6;2;65;95;1;1;5;5;true;845;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;974;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;3;1;65;95;1;1;6;6;true;1329;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;4;0;0;100;1;1;3;3;true;1024;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;3;1;0;100;1;1;5;5;true;999;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;4;0;0;100;1;1;6;6;true;897;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;5;1;0;100;1;1;4;4;true;918;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;3;1;65;95;1;1;1;1;true;1438;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1108;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;2;2;0;100;1;1;6;6;true;824;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;5;5;true;1007;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;4;0;0;100;1;1;6;6;true;934;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;1019;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;5;1;65;95;1;1;2;2;true;928;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;2;2;65;95;1;1;3;3;true;852;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1001;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;7;7;true;995;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;984;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;2;2;0;100;1;1;2;2;true;1001;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;5;1;0;100;1;1;1;1;true;673;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;3;1;65;95;1;1;1;1;true;789;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;910;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1073;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;4;0;0;100;1;1;1;1;true;931;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;4;0;0;100;1;1;1;1;true;724;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;3;1;65;95;1;1;3;3;true;1167;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;1;1;true;814;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;5;1;65;95;1;1;5;5;true;1113;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;14;6;2;65;95;1;1;1;1;true;1059;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;2;2;65;95;1;1;7;7;true;1233;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;2;2;0;100;1;1;5;5;true;1150;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;952;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;5;5;true;909;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;14;3;1;0;100;1;1;2;2;true;899;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;4;0;0;100;1;1;7;7;true;1078;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;5;1;65;95;1;1;5;5;true;1049;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;3;1;0;100;1;1;2;2;true;1011;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;5;1;65;95;1;1;3;3;true;783;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;840;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;6;2;65;95;1;1;3;3;true;1020;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;6;2;0;100;1;1;5;5;true;893;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;905;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;3;1;0;100;1;1;7;7;true;985;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;6;3;1;0;100;1;1;6;6;true;937;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;Dynamic;2;2;65;95;1;1;2;2;true;1062;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;6;2;2;65;95;1;1;1;1;true;1137;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";No_Noise;10;6;2;0;100;1;1;7;7;true;1067;
"between 25 and (excluding) 30";"Undergraduate student (BSc not yet finished)";"something else";"none";Noise;10;5;1;65;95;1;1;5;5;true;875;
