"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;4;0;0;100;1;1;5;5;true;1481;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;933;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;1;1;true;1619;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;5;1;0;100;1;1;7;7;true;1402;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1933;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;5;1;65;95;1;1;6;6;true;2088;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;4;0;65;95;1;1;5;5;true;1683;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;3;1;65;95;1;1;6;6;true;1370;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;6;2;0;100;1;1;1;1;true;953;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;6;6;true;1868;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;3;1;65;95;1;1;7;7;true;1278;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;4;0;65;95;1;1;2;2;true;1198;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;6;2;65;95;1;1;6;6;true;1464;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;3;1;0;100;1;1;2;2;true;1062;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;6;2;65;95;1;1;4;4;true;1524;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;2;2;65;95;1;1;5;5;true;1607;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;4;0;0;100;1;1;6;6;true;1449;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;4;0;0;100;1;1;3;3;true;1200;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;5;1;0;100;1;1;2;2;true;1188;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;4;0;0;100;0;1;6;5;false;1151;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;3;1;65;95;1;1;4;4;true;1370;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;2;2;65;95;1;1;4;4;true;1264;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;6;2;0;100;1;1;1;1;true;716;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;4;0;65;95;1;1;5;5;true;1371;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;4;0;65;95;0;1;1;2;false;856;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;5;1;0;100;1;1;1;1;true;780;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;1523;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;5;1;65;95;1;1;6;6;true;1980;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;2;2;0;100;1;1;6;6;true;1556;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;6;2;0;100;1;1;7;7;true;1356;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;980;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;5;1;65;95;1;1;2;2;true;1309;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1025;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;3;1;0;100;1;1;3;3;true;997;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;5;1;65;95;1;1;4;4;true;1079;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;3;1;65;95;1;1;4;4;true;1215;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;3;1;65;95;1;1;5;5;true;1465;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;4;0;0;100;1;1;4;4;true;1779;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;3;1;65;95;1;1;3;3;true;2321;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;5;1;0;100;1;1;2;2;true;687;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;6;2;0;100;1;1;6;6;true;1493;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;3;1;0;100;1;1;3;3;true;1169;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;783;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;2;2;0;100;1;1;2;2;true;965;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;5;1;0;100;1;1;7;7;true;1324;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;4;0;0;100;1;1;4;4;true;1429;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;4;4;true;1745;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;5;1;65;95;1;1;5;5;true;1230;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;3;1;65;95;1;1;2;2;true;1183;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;4;0;65;95;1;1;5;5;true;1883;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1888;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;3;1;0;100;1;1;2;2;true;1261;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;3;1;0;100;1;1;6;6;true;2061;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;3;1;0;100;1;1;6;6;true;2602;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;5;1;65;95;1;1;7;7;true;1589;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;2;2;0;100;1;1;1;1;true;1062;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;5;1;65;95;1;1;2;2;true;1049;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;4;4;true;1170;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;4;0;0;100;1;1;4;4;true;903;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;6;6;true;2322;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;3;1;0;100;1;1;5;5;true;1574;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;6;2;0;100;1;1;3;3;true;1200;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;4;4;true;1341;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;2741;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;2;2;0;100;1;1;7;7;true;1398;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;1;1;true;995;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;2;2;0;100;1;1;7;7;true;1105;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;1;1;true;902;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;2;2;0;100;1;1;3;3;true;1449;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;4;0;65;95;1;1;4;4;true;1404;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;4;0;65;95;1;1;6;6;true;1917;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;3;1;0;100;1;1;7;7;true;1340;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1779;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;6;2;65;95;1;1;1;1;true;778;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;6;2;0;100;1;1;1;1;true;780;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;3;1;65;95;1;1;4;4;true;1542;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;5;1;65;95;1;1;7;7;true;1308;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;3;1;65;95;1;1;6;6;true;1295;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;3;1;65;95;1;1;4;4;true;1559;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;4;0;65;95;1;1;3;3;true;965;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;6;2;65;95;1;1;1;1;true;885;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;2;2;true;964;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1481;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;3;1;65;95;1;1;3;3;true;969;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;2;2;0;100;1;1;7;7;true;1840;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;2;2;65;95;1;1;7;7;true;1277;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;2;2;65;95;1;1;5;5;true;1558;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;2;2;0;100;1;1;5;5;true;1356;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;2;2;0;100;1;1;4;4;true;1277;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;5;5;true;1402;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;3;1;65;95;1;1;7;7;true;1230;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;4;4;true;903;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;4;0;0;100;1;1;6;6;true;1539;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1276;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;4;0;0;100;1;1;3;3;true;1371;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;6;2;65;95;1;1;3;3;true;1648;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;2;2;65;95;1;1;3;3;true;995;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;2;2;65;95;1;1;3;3;true;886;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;4;4;true;1027;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;6;2;65;95;1;1;2;2;true;892;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;6;2;65;95;1;1;4;4;true;1511;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;2;2;65;95;1;1;5;5;true;996;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;5;1;0;100;0;1;6;7;false;1420;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;4;0;0;100;1;1;7;7;true;1292;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;5;5;true;1919;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;922;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1444;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;2;2;0;100;1;1;4;4;true;1059;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;2;2;65;95;1;1;4;4;true;1480;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;3;1;0;100;1;1;5;5;true;2100;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;3;1;0;100;1;1;4;4;true;1245;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;3;1;65;95;1;1;3;3;true;1245;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;2;2;0;100;1;1;1;1;true;906;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;6;2;0;100;1;1;2;2;true;949;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;1;1;true;933;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;4;0;0;100;1;1;6;6;true;1559;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;2;2;true;969;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;5;1;0;100;1;1;6;6;true;937;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;4;0;65;95;1;1;2;2;true;1000;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;5;1;65;95;1;1;5;5;true;2154;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;5;1;0;100;1;1;1;1;true;765;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;5;5;true;2262;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;4;0;65;95;1;1;2;2;true;1480;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;3;1;0;100;1;1;7;7;true;1090;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;5;5;true;1356;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;2;2;true;1262;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;6;2;0;100;1;1;2;2;true;750;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;6;2;0;100;1;1;7;7;true;997;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;2;2;65;95;1;1;4;4;true;1429;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;3;1;65;95;1;1;4;4;true;1419;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;6;2;65;95;1;1;2;2;true;1012;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;5;1;65;95;1;1;3;3;true;1466;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1821;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;857;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;10;3;1;65;95;1;1;1;1;true;1277;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;4;0;65;95;1;1;3;3;true;1370;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1106;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;14;5;1;65;95;1;1;3;3;true;1221;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;Dynamic;6;2;65;95;1;1;5;5;true;1451;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;3;1;0;100;1;1;7;7;true;1029;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Noise;6;3;1;65;95;1;1;6;6;true;1950;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;4;0;0;100;1;1;3;3;true;1386;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;3;1;0;100;1;1;5;5;true;1683;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;10;4;0;0;100;1;1;6;6;true;1058;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";No_Noise;14;5;1;0;100;1;1;4;4;true;1667;
