"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;1;1;true;549;
"undefined";"undefined";"undefined";"undefined";40;4;1;1;3;1;false;479;
"undefined";"undefined";"undefined";"undefined";2;1;4;1;3;1;false;413;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;6;1;false;368;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;9;1;false;451;
"undefined";"undefined";"undefined";"undefined";20;5;0;1;3;1;false;405;
"undefined";"undefined";"undefined";"undefined";20;2;3;1;5;1;false;413;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;5;1;false;619;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;2;1;false;510;
"undefined";"undefined";"undefined";"undefined";20;3;2;1;4;1;false;422;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;1;1;true;425;
"undefined";"undefined";"undefined";"undefined";40;1;4;1;5;1;false;506;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;10;1;false;475;
"undefined";"undefined";"undefined";"undefined";20;2;3;1;6;1;false;373;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;3;1;false;457;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;2;1;false;602;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;2;1;false;803;
"undefined";"undefined";"undefined";"undefined";10;1;4;1;4;1;false;496;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;2;1;false;1045;
"undefined";"undefined";"undefined";"undefined";10;5;0;1;8;1;false;475;
"undefined";"undefined";"undefined";"undefined";20;3;2;1;10;1;false;455;
"undefined";"undefined";"undefined";"undefined";2;1;4;1;2;1;false;571;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;10;1;false;485;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;2;1;false;643;
"undefined";"undefined";"undefined";"undefined";20;2;3;1;10;1;false;500;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;7;1;false;502;
"undefined";"undefined";"undefined";"undefined";40;4;1;1;2;1;false;492;
"undefined";"undefined";"undefined";"undefined";20;2;3;1;10;1;false;423;
"undefined";"undefined";"undefined";"undefined";40;3;2;1;1;1;true;406;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;8;1;false;745;
"undefined";"undefined";"undefined";"undefined";10;4;1;1;6;1;false;438;
"undefined";"undefined";"undefined";"undefined";20;2;3;1;5;1;false;441;
"undefined";"undefined";"undefined";"undefined";40;5;0;1;10;1;false;469;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;8;1;false;486;
"undefined";"undefined";"undefined";"undefined";4;3;2;1;5;1;false;587;
"undefined";"undefined";"undefined";"undefined";20;4;1;1;10;1;false;475;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;8;1;false;430;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;4;1;false;512;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;8;1;false;686;
"undefined";"undefined";"undefined";"undefined";10;3;2;1;4;1;false;449;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;2;1;false;425;
"undefined";"undefined";"undefined";"undefined";20;1;4;1;10;1;false;407;
"undefined";"undefined";"undefined";"undefined";10;2;3;1;4;1;false;435;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;10;1;false;757;
"undefined";"undefined";"undefined";"undefined";20;1;4;1;5;1;false;425;
"undefined";"undefined";"undefined";"undefined";20;3;2;1;4;1;false;436;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;10;1;false;502;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;4;1;false;545;
"undefined";"undefined";"undefined";"undefined";40;5;0;1;8;1;false;464;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;6;1;false;416;
"undefined";"undefined";"undefined";"undefined";10;4;1;1;3;1;false;404;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;6;1;false;395;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;9;1;false;453;
"undefined";"undefined";"undefined";"undefined";4;3;2;1;1;1;true;548;
"undefined";"undefined";"undefined";"undefined";20;5;0;1;10;1;false;460;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;4;1;false;515;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;9;1;false;494;
"undefined";"undefined";"undefined";"undefined";40;2;3;1;1;1;true;401;
"undefined";"undefined";"undefined";"undefined";20;5;0;1;10;1;false;400;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;9;1;false;656;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;4;1;false;622;
"undefined";"undefined";"undefined";"undefined";2;1;4;1;5;1;false;509;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;2;1;false;468;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;7;1;false;424;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;6;1;false;514;
"undefined";"undefined";"undefined";"undefined";10;4;1;1;2;1;false;455;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;2;1;false;489;
"undefined";"undefined";"undefined";"undefined";4;3;2;1;5;1;false;645;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;9;1;false;531;
"undefined";"undefined";"undefined";"undefined";10;3;2;1;8;1;false;433;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;10;1;false;598;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;6;1;false;438;
"undefined";"undefined";"undefined";"undefined";40;4;1;1;9;1;false;510;
"undefined";"undefined";"undefined";"undefined";40;3;2;1;3;1;false;383;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;9;1;false;633;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;5;1;false;493;
"undefined";"undefined";"undefined";"undefined";10;5;0;1;6;1;false;454;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;9;1;false;461;
"undefined";"undefined";"undefined";"undefined";10;3;2;1;10;1;false;442;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;8;1;false;733;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;3;1;false;632;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;3;1;false;473;
"undefined";"undefined";"undefined";"undefined";10;5;0;1;2;1;false;404;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;7;1;false;464;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;2;1;false;447;
"undefined";"undefined";"undefined";"undefined";10;3;2;1;8;1;false;439;
"undefined";"undefined";"undefined";"undefined";10;2;3;1;1;1;true;478;
"undefined";"undefined";"undefined";"undefined";40;2;3;1;3;1;false;448;
"undefined";"undefined";"undefined";"undefined";20;4;1;1;8;1;false;438;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;4;1;false;510;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;4;1;false;490;
"undefined";"undefined";"undefined";"undefined";20;1;4;1;1;1;true;435;
"undefined";"undefined";"undefined";"undefined";4;3;2;1;9;1;false;485;
"undefined";"undefined";"undefined";"undefined";10;1;4;1;8;1;false;461;
"undefined";"undefined";"undefined";"undefined";20;4;1;1;5;1;false;418;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;7;1;false;388;
"undefined";"undefined";"undefined";"undefined";40;5;0;1;7;1;false;429;
"undefined";"undefined";"undefined";"undefined";8;1;4;1;1;1;true;461;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;3;1;false;539;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;2;1;false;508;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;7;1;false;1094;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;2;1;false;426;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;3;1;false;382;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;1;1;true;402;
"undefined";"undefined";"undefined";"undefined";40;4;1;1;8;1;false;410;
"undefined";"undefined";"undefined";"undefined";10;5;0;1;4;1;false;433;
"undefined";"undefined";"undefined";"undefined";20;4;1;1;9;1;false;430;
"undefined";"undefined";"undefined";"undefined";20;5;0;1;9;1;false;430;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;9;1;false;583;
"undefined";"undefined";"undefined";"undefined";40;2;3;1;7;1;false;386;
"undefined";"undefined";"undefined";"undefined";40;1;4;1;5;1;false;444;
"undefined";"undefined";"undefined";"undefined";40;5;0;1;9;1;false;453;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;10;1;false;471;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;8;1;false;457;
"undefined";"undefined";"undefined";"undefined";20;3;2;1;2;1;false;469;
"undefined";"undefined";"undefined";"undefined";40;5;0;1;1;1;true;436;
"undefined";"undefined";"undefined";"undefined";20;1;4;1;2;1;false;403;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;8;1;false;699;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;4;1;false;444;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;8;1;false;411;
"undefined";"undefined";"undefined";"undefined";10;2;3;1;10;1;false;473;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;6;1;false;457;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;1;1;true;442;
"undefined";"undefined";"undefined";"undefined";8;1;4;1;3;1;false;382;
"undefined";"undefined";"undefined";"undefined";40;1;4;1;7;1;false;400;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;3;1;false;476;
"undefined";"undefined";"undefined";"undefined";10;2;3;1;10;1;false;454;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;6;1;false;439;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;4;1;false;600;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;1;1;true;649;
