"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;8;1;false;951;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;1;1;true;698;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;8;1;false;714;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;2;1;false;1105;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;8;1;false;694;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;10;1;false;811;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;5;1;false;657;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;4;1;false;947;
"undefined";"undefined";"undefined";"undefined";2;7;2;1;3;1;false;1151;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;3;1;false;659;
"undefined";"undefined";"undefined";"undefined";6;9;4;1;8;1;false;499;
"undefined";"undefined";"undefined";"undefined";8;1;4;1;8;1;false;563;
"undefined";"undefined";"undefined";"undefined";2;6;1;1;7;1;false;898;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;8;1;false;646;
"undefined";"undefined";"undefined";"undefined";8;9;4;1;5;1;false;502;
"undefined";"undefined";"undefined";"undefined";2;6;1;1;4;1;false;874;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;2;1;false;737;
"undefined";"undefined";"undefined";"undefined";6;6;1;1;7;1;false;571;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;1;1;true;583;
"undefined";"undefined";"undefined";"undefined";2;8;3;1;3;1;false;841;
"undefined";"undefined";"undefined";"undefined";8;7;2;1;9;1;false;541;
"undefined";"undefined";"undefined";"undefined";8;6;1;1;4;1;false;662;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;4;1;false;993;
"undefined";"undefined";"undefined";"undefined";4;9;4;1;3;1;false;594;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;7;1;false;525;
"undefined";"undefined";"undefined";"undefined";8;8;3;1;8;1;false;580;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;4;1;false;713;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;10;1;false;687;
"undefined";"undefined";"undefined";"undefined";2;3;2;1;8;1;false;1038;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;5;1;false;633;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;1;1;true;908;
"undefined";"undefined";"undefined";"undefined";4;9;4;1;2;1;false;569;
"undefined";"undefined";"undefined";"undefined";6;9;4;1;9;1;false;542;
"undefined";"undefined";"undefined";"undefined";8;1;4;1;7;1;false;506;
"undefined";"undefined";"undefined";"undefined";2;7;2;1;6;1;false;889;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;9;1;false;645;
"undefined";"undefined";"undefined";"undefined";6;3;2;1;5;1;false;820;
"undefined";"undefined";"undefined";"undefined";8;2;3;1;7;1;false;742;
"undefined";"undefined";"undefined";"undefined";8;5;0;1;1;1;true;771;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;8;1;false;891;
"undefined";"undefined";"undefined";"undefined";4;9;4;1;1;1;true;654;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;10;1;false;775;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;1;1;true;854;
"undefined";"undefined";"undefined";"undefined";4;8;3;1;4;1;false;663;
"undefined";"undefined";"undefined";"undefined";6;6;1;1;4;1;false;721;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;2;1;false;748;
"undefined";"undefined";"undefined";"undefined";2;5;0;1;6;1;false;873;
"undefined";"undefined";"undefined";"undefined";2;9;4;1;8;1;false;696;
"undefined";"undefined";"undefined";"undefined";2;8;3;1;8;1;false;795;
"undefined";"undefined";"undefined";"undefined";6;2;3;1;5;1;false;709;
"undefined";"undefined";"undefined";"undefined";6;5;0;1;9;1;false;760;
"undefined";"undefined";"undefined";"undefined";4;6;1;1;7;1;false;740;
"undefined";"undefined";"undefined";"undefined";6;1;4;1;10;1;false;578;
"undefined";"undefined";"undefined";"undefined";2;1;4;1;3;1;false;714;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;7;1;false;823;
"undefined";"undefined";"undefined";"undefined";8;3;2;1;5;1;false;664;
"undefined";"undefined";"undefined";"undefined";2;2;3;1;8;1;false;900;
"undefined";"undefined";"undefined";"undefined";6;4;1;1;1;1;true;704;
"undefined";"undefined";"undefined";"undefined";8;6;1;1;5;1;false;737;
"undefined";"undefined";"undefined";"undefined";8;8;3;1;2;1;false;630;
"undefined";"undefined";"undefined";"undefined";4;2;3;1;8;1;false;765;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;4;1;false;811;
"undefined";"undefined";"undefined";"undefined";4;3;2;1;5;1;false;883;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;4;1;false;943;
"undefined";"undefined";"undefined";"undefined";4;4;1;1;7;1;false;895;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;6;1;false;875;
"undefined";"undefined";"undefined";"undefined";4;6;1;1;9;1;false;807;
"undefined";"undefined";"undefined";"undefined";2;4;1;1;3;1;false;1034;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;8;1;false;759;
"undefined";"undefined";"undefined";"undefined";6;9;4;1;8;1;false;486;
"undefined";"undefined";"undefined";"undefined";8;4;1;1;4;1;false;705;
"undefined";"undefined";"undefined";"undefined";4;1;4;1;4;1;false;597;
"undefined";"undefined";"undefined";"undefined";4;7;2;1;3;1;false;924;
"undefined";"undefined";"undefined";"undefined";4;5;0;1;10;1;false;689;
"undefined";"undefined";"undefined";"undefined";8;9;4;1;8;1;false;616;
"undefined";"undefined";"undefined";"undefined";6;7;2;1;9;1;false;525;
