"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;6;1;false;1126;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;9;1;false;740;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;4;1;false;824;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;632;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;798;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;735;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;7;1;false;601;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;9;1;false;479;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;6;1;false;881;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;9;1;false;607;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;4;1;false;459;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;2;1;false;816;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;3;1;false;520;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;6;1;false;936;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;2;1;false;739;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;2;1;false;645;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;527;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;3;1;false;687;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;9;1;false;776;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;2;1;false;745;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;1;1;true;918;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;4;1;false;566;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;853;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;2;1;false;679;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;1;1;true;820;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;8;1;false;616;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;10;1;false;549;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;3;1;false;882;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;9;1;false;571;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;3;1;false;681;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;5;1;false;708;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;7;1;false;900;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;7;1;false;617;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;6;1;false;566;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;5;1;false;655;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;3;1;false;996;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;640;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;7;1;false;1654;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;550;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;5;1;false;571;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;3;1;false;532;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;9;1;false;578;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;871;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;5;1;false;1057;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;2;1;false;849;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;498;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;7;1;false;606;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;1;1;true;584;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;571;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;10;1;false;1521;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;673;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;10;1;false;474;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;1;1;true;441;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;961;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;922;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;449;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;8;1;false;607;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;565;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;538;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;10;1;false;807;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;5;1;false;542;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;4;1;false;740;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;3;1;false;1294;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;3;1;false;572;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;517;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;8;1;false;472;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;7;1;false;1394;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;8;1;false;502;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;565;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;4;1;false;909;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;2;1;false;588;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;7;1;false;505;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;1;1;true;639;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;3;1;false;582;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;762;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;4;1;false;615;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;4;1;false;1179;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;3;1;false;626;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;7;1;false;512;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;8;1;false;580;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;4;1;false;513;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;10;1;false;572;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;8;1;false;866;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;5;1;false;618;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;1;1;true;900;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;2;1;false;546;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;9;1;false;471;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;7;1;false;513;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;6;1;false;868;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;9;1;false;525;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;521;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;531;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;1;1;true;533;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;747;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;1;1;true;579;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;10;1;false;826;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;1;1;true;686;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;4;1;false;627;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;577;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;2;1;false;593;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;6;1;false;1049;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;8;1;false;656;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;8;1;false;914;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;5;1;false;516;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;9;1;false;529;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;7;1;false;723;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;10;1;false;602;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;3;1;false;731;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;990;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;5;1;false;568;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;8;1;false;814;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;1;1;true;677;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;5;1;false;520;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;578;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;612;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;4;1;false;998;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;5;1;false;861;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;4;1;false;763;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;783;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;6;1;false;743;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;9;1;false;799;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;3;1;false;981;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;936;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;617;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;4;1;false;762;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;4;1;false;752;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;3;1;false;878;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;10;1;false;899;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;8;1;false;434;
"younger than 18";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;7;2;1;9;1;false;609;
