"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;3;1;false;809;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;819;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;9;1;false;799;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;3;1;false;764;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;2;1;false;749;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;5;1;false;779;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;2;1;false;659;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;8;1;false;705;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;9;1;false;919;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;4;1;false;738;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;1;1;true;754;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;3;1;false;704;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;6;1;false;771;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;5;1;false;808;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;3;1;false;791;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;3;1;false;793;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;2;1;false;699;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;1;1;true;704;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;6;1;false;643;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;1;1;true;842;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;4;1;false;778;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;10;1;false;754;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;1;1;true;731;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;9;1;false;715;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;1;1;true;755;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;7;1;false;754;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;8;1;false;775;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;9;1;false;825;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;2;1;false;864;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;6;1;false;816;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;6;1;false;797;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;1;1;true;734;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;5;1;false;804;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;5;1;false;868;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;8;1;false;917;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;3;1;false;748;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;5;1;false;753;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;1;1;true;770;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;732;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;5;1;false;713;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;8;1;false;999;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;4;1;false;654;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;8;1;false;753;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;4;1;false;705;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;8;1;false;655;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;737;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;5;1;false;780;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;10;1;false;737;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;9;1;false;714;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;9;1;false;632;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;9;1;false;738;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;2;1;false;787;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;1;1;true;880;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;3;1;false;1046;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;10;1;false;871;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;7;1;false;784;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;9;1;false;808;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;2;1;false;735;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;6;1;false;732;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;6;1;false;687;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;10;1;false;704;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;4;1;false;757;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;4;1;false;786;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;7;1;false;772;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;8;1;false;797;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;3;1;false;765;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;7;1;false;839;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;9;1;false;833;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;6;1;false;800;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;7;1;false;797;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;4;1;false;764;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;742;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;794;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;1;1;true;769;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;10;1;false;737;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;10;1;false;707;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;7;1;false;705;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;8;1;false;725;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;9;1;false;829;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;759;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;2;1;false;852;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;9;1;false;811;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;3;1;false;799;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;6;1;false;783;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;1;1;true;791;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;4;1;false;789;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;10;1;false;723;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;3;1;false;860;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;9;1;false;796;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;3;1;false;706;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;1;1;true;740;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;9;1;false;694;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;8;1;false;730;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;5;1;false;749;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;8;1;false;681;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;4;1;false;702;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;1;1;true;819;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;4;1;false;703;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;5;1;false;824;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;1;1;true;749;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;1;1;true;720;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;3;1;false;750;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;6;1;false;774;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;9;1;false;683;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;3;1;false;777;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;3;1;false;826;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;7;1;false;695;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;10;1;false;731;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;10;1;false;707;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;3;1;false;680;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;818;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;7;1;false;752;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;6;1;false;742;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;5;1;false;755;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;3;1;false;792;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;2;1;false;741;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;795;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;9;1;false;811;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;1;1;true;764;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;2;1;false;722;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;2;1;false;788;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;6;1;false;713;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;10;1;false;723;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;2;1;false;715;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;5;1;false;667;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;4;1;false;681;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;6;1;false;672;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;8;1;false;741;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;5;1;false;766;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;2;1;false;742;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;4;1;false;751;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;2;1;false;705;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;4;1;false;668;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;5;1;false;648;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;9;1;false;662;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;672;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;5;1;false;686;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;4;1;false;669;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;10;1;false;777;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;9;1;false;685;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;5;1;false;668;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;7;1;false;649;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;2;1;false;659;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;1;1;true;711;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;7;1;false;662;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;8;1;false;845;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;4;1;false;746;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;4;1;false;767;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;9;1;false;742;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;9;1;false;770;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;5;1;false;889;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;8;1;false;659;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;7;1;false;671;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;1;1;true;739;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;3;1;false;733;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;10;1;false;877;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;9;1;false;829;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;7;1;false;810;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;9;1;false;685;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;8;1;false;855;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;8;1;false;734;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;3;1;false;741;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;6;1;false;663;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;10;1;false;662;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;5;1;false;765;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;3;1;false;685;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;10;1;false;736;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;9;1;false;674;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;2;1;false;717;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;9;1;false;721;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;686;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;1;1;true;731;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;1;1;true;902;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;8;1;false;735;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;7;1;false;706;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;7;1;false;729;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;4;1;false;780;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;1;1;true;777;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;5;1;false;767;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;2;1;false;733;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;748;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;682;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;1;1;true;710;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;8;1;false;780;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;7;1;false;680;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;2;1;false;761;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;3;1;false;664;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;9;1;false;728;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;6;1;false;740;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;6;1;false;715;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;5;1;false;675;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;4;1;false;703;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;3;1;false;743;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;8;1;false;686;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;1;1;true;623;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;7;1;false;762;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;5;1;false;684;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;6;1;false;820;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;7;1;false;718;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;7;1;false;709;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;1;1;true;702;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;1;1;true;698;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;6;1;false;870;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;1;1;true;767;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;4;1;false;857;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;10;1;false;679;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;3;1;false;827;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;9;1;false;669;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;3;1;false;626;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;2;1;false;868;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;8;1;false;815;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;6;1;false;678;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;4;1;false;893;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;2;1;false;798;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;7;1;false;795;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;4;1;false;794;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;4;1;false;741;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;1;1;true;736;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;10;1;false;714;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;7;1;false;704;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;5;1;false;682;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;2;1;false;787;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;2;1;false;625;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;739;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;9;1;false;764;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;4;1;false;740;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;727;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;9;1;false;676;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;1;1;true;801;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;10;1;false;914;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;4;1;false;673;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;6;1;false;677;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;6;1;false;752;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;6;1;false;673;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;10;1;false;715;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;1;1;true;684;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;1;1;true;835;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;9;1;false;743;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;729;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;9;1;false;724;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;7;1;false;754;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;2;1;false;709;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;9;1;false;1086;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;1;1;true;707;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;6;1;false;694;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;8;1;false;706;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;8;1;false;883;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;5;1;false;728;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;3;1;false;686;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;7;1;false;721;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;703;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;4;1;false;696;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;3;1;false;750;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;10;1;false;951;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;3;1;false;724;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;3;1;false;682;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;4;1;false;653;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;7;1;false;725;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;9;1;false;653;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;4;1;false;694;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;717;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;5;1;false;628;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;1;1;true;783;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;5;1;false;1014;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;9;1;false;799;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;2;1;false;724;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;10;1;false;673;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;726;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;3;1;false;701;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;750;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;6;1;false;695;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;2;1;false;679;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;2;1;false;705;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;8;1;false;625;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;5;1;false;671;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;3;1;false;768;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;10;1;false;684;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;4;1;false;672;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;1;1;true;648;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;3;1;false;809;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;5;1;false;731;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;839;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;10;1;false;729;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;10;1;false;805;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;3;1;false;755;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;9;1;false;767;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;9;1;false;723;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;7;1;false;838;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;809;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;10;1;false;852;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;10;1;false;698;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;9;1;false;816;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;5;1;false;860;
