"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;6;1;false;1281;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;7;1;false;675;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;9;1;false;909;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;4;1;false;830;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;6;1;false;623;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;3;1;false;840;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;6;1;false;911;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;9;1;false;825;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;1;1;true;642;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;4;1;false;978;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;2;1;false;616;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;8;1;false;2247;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;2;1;false;524;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;7;1;false;1257;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;7;1;false;1120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;7;1;false;734;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;7;2;1;7;1;false;740;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;6;1;false;810;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;9;1;false;664;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;4;1;false;764;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;1029;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;1477;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;7;1;false;593;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;7;1;false;829;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;9;1;false;598;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;8;3;1;6;1;false;572;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;9;1;false;611;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;4;1;false;480;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;2;1;false;707;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;3;1;false;608;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;6;1;false;765;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;2;1;false;865;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;2;1;false;856;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;748;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;3;1;false;595;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;9;1;false;687;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;2;1;false;841;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;1;1;true;1103;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;4;1;false;681;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;619;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;2;1;false;658;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;1;1;true;633;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;8;1;false;749;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;10;1;false;658;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;3;1;false;903;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;9;1;false;658;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;3;1;false;665;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;5;1;false;752;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;7;1;false;699;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;7;1;false;617;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;6;1;false;730;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;5;1;false;716;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;3;1;false;1065;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;671;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;7;1;false;838;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;638;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;5;1;false;940;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;3;1;false;791;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;9;1;false;691;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;634;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;5;1;false;1292;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;2;1;false;655;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;930;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;7;1;false;750;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;1;1;true;874;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;720;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;10;1;false;1550;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;1144;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;10;1;false;624;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;1;1;true;792;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;3540;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;8;1;false;3387;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;1;1;true;907;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;8;1;false;925;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;2;1;false;944;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;898;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;10;1;false;1686;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;5;1;false;1059;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;4;1;false;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;3;1;false;2386;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;3;1;false;810;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;742;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;8;1;false;707;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;7;1;false;1520;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;8;1;false;736;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;5;1;false;722;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;6;1;1;4;1;false;1442;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;2;1;false;944;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;7;1;false;873;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;1;1;true;1086;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;3;1;false;1131;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;7;2;1;9;1;false;763;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;4;1;false;625;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;4;1;false;2024;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;3;1;false;774;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;7;1;false;668;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;8;1;false;684;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;4;1;false;899;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;10;1;false;688;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;3;2;1;8;1;false;1130;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;5;1;false;748;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;1;1;true;1497;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;2;1;false;638;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;9;1;false;599;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;1;4;1;7;1;false;529;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;7;2;1;6;1;false;1286;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;9;1;false;749;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;3;2;1;5;1;false;724;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;2;3;1;7;1;false;686;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;5;0;1;1;1;true;733;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;985;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;9;4;1;1;1;true;606;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;10;1;false;917;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;1;1;true;894;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;8;3;1;4;1;false;791;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;6;1;1;4;1;false;642;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;2;1;false;620;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;5;0;1;6;1;false;1467;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;9;4;1;8;1;false;673;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;8;3;1;8;1;false;731;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;2;3;1;5;1;false;840;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;5;0;1;9;1;false;863;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;7;1;false;658;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;1;4;1;10;1;false;693;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;1;4;1;3;1;false;952;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;966;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;3;2;1;5;1;false;1032;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;2;3;1;8;1;false;1066;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;4;1;1;1;1;true;1040;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;6;1;1;5;1;false;717;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;8;3;1;2;1;false;644;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;2;3;1;8;1;false;857;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;4;1;false;1003;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;3;2;1;5;1;false;1079;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;4;1;false;990;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;4;1;1;7;1;false;1012;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;6;1;false;1019;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;6;1;1;9;1;false;947;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";2;4;1;1;3;1;false;1103;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;8;1;false;1030;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;9;4;1;8;1;false;721;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;4;1;1;4;1;false;907;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;1;4;1;4;1;false;1196;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;7;2;1;3;1;false;1876;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";4;5;0;1;10;1;false;1040;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";8;9;4;1;8;1;false;721;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"I do not study";"none";6;7;2;1;9;1;false;812;
